Time(Sec),P(W/cm2)
618,0.4366149
619,0.4349957
620,0.4337503
621,0.4321726
622,0.4303874
623,0.4286022
624,0.426734
625,0.4247827
626,0.422956
627,0.4211708
628,0.4192611
629,0.4173098
630,0.4154415
631,0.4131166
632,0.4109163
633,0.4083838
634,0.4056437
635,0.4030697
636,0.4001635
637,0.3972574
638,0.3946003
639,0.391279
640,0.3873765
641,0.3840136
642,0.3808999
643,0.3776202
644,0.3743403
645,0.3710605
646,0.367158
647,0.3630894
648,0.3591038
649,0.3547446
650,0.350759
651,0.3464413
652,0.3418745
653,0.3373077
654,0.3329069
655,0.3282987
656,0.3233997
657,0.3189575
658,0.3138925
659,0.3093257
660,0.3040531
661,0.2983653
662,0.2932588
663,0.287405
664,0.2812606
665,0.2755313
666,0.2691378
667,0.2627027
668,0.2567244
669,0.2503309
670,0.2446016
671,0.239329
672,0.2332676
673,0.2273723
674,0.2219752
675,0.216578
676,0.2113055
677,0.2059498
678,0.2013415
679,0.1963596
680,0.1920834
681,0.1880978
682,0.1837801
683,0.1800021
684,0.1757674
685,0.1718649
686,0.1686681
687,0.1644334
688,0.1609876
689,0.1571266
690,0.1538468
691,0.1511482
692,0.1482421
693,0.1452529
694,0.1423882
695,0.1396482
696,0.1389009
697,0.1391915
698,0.1382366
699,0.1358702
700,0.132881
701,0.1301409
702,0.1272763
703,0.1248268
704,0.1223358
705,0.1198864
706,0.1175614
707,0.1153611
708,0.113217
709,0.1109756
710,0.1081583
711,0.105921
712,0.1040276
713,0.1021674
714,0.1003527
715,0.09817342
716,0.09612258
717,0.09391845
718,0.0922032
719,0.09039682
720,0.08862356
721,0.086465
722,0.08456747
723,0.08268235
724,0.08131927
725,0.07990647
726,0.07848125
727,0.07702702
728,0.07563908
729,0.07425114
730,0.07311593
731,0.07212573
732,0.0709988
733,0.06988017
734,0.06877396
735,0.06785419
736,0.06681013
737,0.06592764
738,0.06487531
739,0.06391824
740,0.06287832
741,0.06208699
742,0.06118794
743,0.06033446
744,0.05947684
745,0.05849492
746,0.05772016
747,0.05685425
748,0.05608778
749,0.05524673
750,0.05443882
751,0.0536102
752,0.05284373
753,0.05210625
754,0.05133978
755,0.05053602
756,0.04985241
757,0.0491688
758,0.04844789
759,0.04774771
760,0.04698952
761,0.04628105
762,0.04566787
763,0.04494697
764,0.04433793
765,0.04366261
766,0.04306186
767,0.04240311
768,0.04181478
769,0.04120989
770,0.040605
771,0.04006226
772,0.03945736
773,0.03891462
774,0.03835944
775,0.03783741
776,0.03725737
777,0.03675191
778,0.03628375
779,0.03575757
780,0.03526454
781,0.03479637
782,0.03427434
783,0.03378131
784,0.03329243
785,0.0328574
786,0.03239337
787,0.03192934
788,0.03153161
789,0.03110486
790,0.03067812
791,0.03028039
792,0.02991165
793,0.02953049
794,0.02919075
795,0.02882201
796,0.02849885
797,0.02815912
798,0.02786496
799,0.02755837
800,0.02729321
801,0.02703634
802,0.02675461
803,0.0264853
804,0.02626158
805,0.02599642
806,0.02574783
807,0.02552825
808,0.02530866
809,0.02511808
810,0.02494821
811,0.02476177
812,0.02459605
813,0.02443033
814,0.02426875
815,0.02411545
816,0.02398701
817,0.02386686
818,0.02373429
819,0.02362242
820,0.02351055
821,0.02341112
822,0.02331169
823,0.02323297
824,0.02315011
825,0.02307967
826,0.02301339
827,0.02294295
828,0.02288495
829,0.02281866
830,0.02276065
831,0.02270265
832,0.02264879
833,0.02258665
834,0.02253693
835,0.02248307
836,0.02242506
837,0.02236292
838,0.0223132
839,0.02225519
840,0.02220134
841,0.02214333
842,0.02208947
843,0.02203147
844,0.02198175
845,0.02192789
846,0.02186575
847,0.02180774
848,0.02176217
849,0.02170831
850,0.02165859
851,0.02160473
852,0.02155501
853,0.02150115
854,0.02144729
855,0.02139757
856,0.02134786
857,0.02129814
858,0.02124842
859,0.02119871
860,0.02114899
861,0.02110341
862,0.02104955
863,0.02100812
864,0.02095841
865,0.02091697
866,0.02086311
867,0.02082168
868,0.02077611
869,0.02073882
870,0.0206891
871,0.02064353
872,0.02059796
873,0.02056067
874,0.02051509
875,0.02046952
876,0.02042809
877,0.02038666
878,0.02034523
879,0.02030379
880,0.02026651
881,0.02022093
882,0.0201795
883,0.02014221
884,0.02010078
885,0.02006764
886,0.02002621
887,0.01998892
888,0.01994749
889,0.0199102
890,0.0198522
891,0.01981077
892,0.01976933
893,0.01973619
894,0.01969476
895,0.01965747
896,0.01962433
897,0.01958704
898,0.01955389
899,0.0195166
900,0.01949175
901,0.01945446
902,0.01941717
903,0.01938817
904,0.01979005
905,0.02810526
906,0.04093231
907,0.07466959
908,0.150567
909,0.2335582
910,0.3669919
911,0.3919848
912,0.4037754
913,0.4130336
914,0.420382
915,0.4256131
916,0.4303459
917,0.43429
918,0.4374037
919,0.4404344
920,0.4428839
921,0.4449182
922,0.4469525
923,0.4488207
924,0.4503569
925,0.4519344
926,0.453346
927,0.45455
928,0.4557955
929,0.4569995
930,0.457373
931,0.458328
932,0.4592828
933,0.4600717
934,0.4608605
935,0.4616077
936,0.462272
937,0.4628533
938,0.4634345
939,0.4639327
940,0.4649706
941,0.4654688
942,0.465884
943,0.4662161
944,0.4665482
945,0.4668388
946,0.4670879
947,0.467337
948,0.4675031
949,0.4677107
950,0.4678352
951,0.4680013
952,0.4681259
953,0.4682089
954,0.4682919
955,0.4683334
956,0.4684165
957,0.468458
958,0.4684995
959,0.468541
960,0.4678352
961,0.4678352
962,0.4678352
963,0.4678352
964,0.4678352
965,0.4677937
966,0.4677937
967,0.4677937
968,0.4677107
969,0.4677107
970,0.4680428
971,0.4680013
972,0.4679182
973,0.4679182
974,0.4678767
975,0.4678352
976,0.4677937
977,0.4677522
978,0.4677107
979,0.4676692
980,0.4676692
981,0.4676277
982,0.4675861
983,0.4675446
984,0.4675031
985,0.4674201
986,0.4673785
987,0.4673785
988,0.467337
989,0.4672955
990,0.4672955
991,0.467254
992,0.4672125
993,0.467171
994,0.467171
995,0.4671295
996,0.467088
997,0.467088
998,0.4670464
999,0.4670049
1000,0.4665897
1001,0.4665897
1002,0.4665482
1003,0.4665067
1004,0.4664652
1005,0.4664237
1006,0.4663822
1007,0.4663822
1008,0.4663822
1009,0.4663822
1010,0.4667558
1011,0.4667143
1012,0.4667143
1013,0.4666728
1014,0.4666312
1015,0.4665898
1016,0.4665898
1017,0.4665067
1018,0.4665482
1019,0.4664652
1020,0.4667973
1021,0.4667558
1022,0.4667558
1023,0.4667143
1024,0.4666728
1025,0.4666312
1026,0.4665898
1027,0.4665898
1028,0.4665482
1029,0.4665482
1030,0.4665067
1031,0.4665067
1032,0.4664652
1033,0.4664652
1034,0.4664237
1035,0.4664237
1036,0.4663822
1037,0.4663406
1038,0.4663406
1039,0.4662991
1040,0.4662991
1041,0.4662991
1042,0.4662576
1043,0.4662576
1044,0.4662161
1045,0.4662576
1046,0.4662576
1047,0.4662576
1048,0.4662161
1049,0.4661746
1050,0.4654688
1051,0.4654273
1052,0.4654688
1053,0.4654273
1054,0.4654273
1055,0.4654273
1056,0.4653858
1057,0.4653858
1058,0.4653858
1059,0.4654273
1060,0.4654273
1061,0.4654273
1062,0.4653858
1063,0.4653858
1064,0.4653858
1065,0.4653858
1066,0.4653858
1067,0.4653858
1068,0.4653858
1069,0.4653442
1070,0.46605
1071,0.46605
1072,0.46605
1073,0.4660085
1074,0.4660085
1075,0.4660085
1076,0.465967
1077,0.465967
1078,0.4660085
1079,0.465967
1080,0.465967
1081,0.465967
1082,0.4659255
1083,0.4659255
1084,0.4659255
1085,0.4659255
1086,0.4659255
1087,0.4659255
1088,0.4658424
1089,0.465884
1090,0.4658009
1091,0.4658009
1092,0.4658009
1093,0.4658009
1094,0.4658009
1095,0.4658009
1096,0.4657594
1097,0.4657594
1098,0.4657594
1099,0.4657594
1100,0.4657594
1101,0.4657179
1102,0.4657179
1103,0.4656764
1104,0.4656764
1105,0.4656348
1106,0.4656348
1107,0.4656348
1108,0.4655934
1109,0.4656348
1110,0.4655934
1111,0.4655934
1112,0.4655934
1113,0.4655934
1114,0.4655518
1115,0.4655934
1116,0.4655518
1117,0.4655103
1118,0.4655518
1119,0.4655518
1120,0.4655103
1121,0.4654688
1122,0.4654688
1123,0.4654688
1124,0.4654273
1125,0.4654273
1126,0.4653858
1127,0.4653858
1128,0.4653858
1129,0.4653858
1130,0.4647215
1131,0.4647215
1132,0.46468
1133,0.46468
1134,0.4646385
1135,0.4646385
1136,0.464597
1137,0.464597
1138,0.464597
1139,0.4645555
1140,0.4651782
1141,0.4651367
1142,0.4651367
1143,0.4650952
1144,0.4650952
1145,0.4650536
1146,0.4650121
1147,0.4650121
1148,0.4650121
1149,0.4649706
1150,0.4649706
1151,0.4649291
1152,0.4649291
1153,0.4648876
1154,0.4648876
1155,0.4648461
1156,0.4648461
1157,0.4648045
1158,0.4648045
1159,0.4648045
1160,0.4648045
1161,0.464763
1162,0.4647215
1163,0.4647215
1164,0.4647215
1165,0.4647215
1166,0.46468
1167,0.4646385
1168,0.4646385
1169,0.4646385
1170,0.464597
1171,0.4646385
1172,0.464597
1173,0.4645554
1174,0.4645554
1175,0.4645554
1176,0.4645139
1177,0.4644724
1178,0.4645139
1179,0.4644724
1180,0.4644308
1181,0.4644308
1182,0.4643894
1183,0.4643894
1184,0.4643894
1185,0.4643894
1186,0.4643478
1187,0.4643478
1188,0.4643478
1189,0.4643063
1190,0.4636005
1191,0.4636421
1192,0.4636005
1193,0.4636005
1194,0.4635591
1195,0.4636005
1196,0.4636005
1197,0.4635591
1198,0.4635591
1199,0.4635591
1200,0.4635591
1201,0.4635591
1202,0.4635591
1203,0.4635591
1204,0.4635175
1205,0.4635175
1206,0.4635175
1207,0.4634761
1208,0.4634761
1209,0.4634761
1210,0.4641818
1211,0.4641818
1212,0.4641818
1213,0.4641403
1214,0.4641818
1215,0.4641403
1216,0.4640988
1217,0.4640988
1218,0.4640988
1219,0.4640988
1220,0.4640573
1221,0.4640573
1222,0.4640573
1223,0.4640573
1224,0.4640988
1225,0.4640573
1226,0.4640573
1227,0.4640157
1228,0.4640157
1229,0.4640157
1230,0.4640157
1231,0.4639742
1232,0.4639742
1233,0.4639327
1234,0.4639327
1235,0.4639327
1236,0.4639327
1237,0.4638912
1238,0.4638912
1239,0.4638497
1240,0.463476
1241,0.463476
1242,0.463476
1243,0.4634345
1244,0.4634345
1245,0.463476
1246,0.4634345
1247,0.4634345
1248,0.463393
1249,0.4634345
1250,0.4631854
1251,0.4631439
1252,0.4631439
1253,0.4631024
1254,0.4631024
1255,0.4631024
1256,0.4630609
1257,0.4630609
1258,0.4630193
1259,0.4630193
1260,0.4636421
1261,0.4636421
1262,0.4636421
1263,0.4636421
1264,0.4636006
1265,0.4636006
1266,0.4636006
1267,0.4636006
1268,0.4636006
1269,0.4636006
1270,0.4629363
1271,0.4629363
1272,0.4628948
1273,0.4628948
1274,0.4628948
1275,0.4628948
1276,0.4628533
1277,0.4628533
1278,0.4628533
1279,0.4628533
1280,0.463476
1281,0.463476
1282,0.463476
1283,0.463476
1284,0.463476
1285,0.463393
1286,0.463393
1287,0.463393
1288,0.463393
1289,0.4633514
1290,0.4629778
1291,0.4629778
1292,0.4629778
1293,0.4629778
1294,0.4628948
1295,0.4629363
1296,0.4628948
1297,0.4628948
1298,0.4628533
1299,0.4628117
1300,0.4628948
1301,0.4628532
1302,0.4628532
1303,0.4628117
1304,0.4628117
1305,0.4628117
1306,0.4627702
1307,0.4627702
1308,0.4626872
1309,0.4626872
1310,0.4629363
1311,0.4628948
1312,0.4628948
1313,0.4628117
1314,0.4628533
1315,0.4627702
1316,0.4627702
1317,0.4627702
1318,0.4626872
1319,0.4627287
1320,0.4626872
1321,0.4626457
1322,0.4626457
1323,0.4626042
1324,0.4626042
1325,0.4625627
1326,0.4625627
1327,0.4625627
1328,0.4625211
1329,0.4625211
1330,0.4624796
1331,0.4624796
1332,0.4624796
1333,0.4624796
1334,0.4624381
1335,0.4624381
1336,0.4624381
1337,0.4623966
1338,0.4623966
1339,0.4623551
1340,0.4623966
1341,0.4623551
1342,0.4623551
1343,0.4623551
1344,0.4623551
1345,0.4623135
1346,0.4623135
1347,0.4623135
1348,0.462272
1349,0.4623135
1350,0.462272
1351,0.4623135
1352,0.4623135
1353,0.4623135
1354,0.4623135
1355,0.462272
1356,0.462272
1357,0.462272
1358,0.462272
1359,0.462272
1360,0.4616493
1361,0.4616908
1362,0.4616493
1363,0.4616493
1364,0.4616078
1365,0.4616078
1366,0.4616078
1367,0.4616078
1368,0.4615663
1369,0.4615247
1370,0.4614002
1371,0.4614002
1372,0.4613587
1373,0.4613171
1374,0.4613171
1375,0.4613171
1376,0.4612757
1377,0.4612341
1378,0.4612341
1379,0.4611926
1380,0.4618984
1381,0.4618569
1382,0.4618569
1383,0.4618153
1384,0.4617738
1385,0.4617323
1386,0.4617738
1387,0.4617323
1388,0.4617323
1389,0.4616908
1390,0.4616493
1391,0.4616078
1392,0.4615663
1393,0.4615663
1394,0.4615248
1395,0.4614832
1396,0.4614832
1397,0.4614417
1398,0.4614002
1399,0.4614002
1400,0.460985
1401,0.4609435
1402,0.460902
1403,0.460902
1404,0.4608605
1405,0.4608605
1406,0.4608605
1407,0.4607774
1408,0.4607774
1409,0.4607774
1410,0.4611096
1411,0.4610681
1412,0.4610266
1413,0.460985
1414,0.460985
1415,0.4609435
1416,0.460902
1417,0.460902
1418,0.4608189
1419,0.4607774
1420,0.4604453
1421,0.4604038
1422,0.4604038
1423,0.4603623
1424,0.4603207
1425,0.4602792
1426,0.4602792
1427,0.4602377
1428,0.4601962
1429,0.4601547
1430,0.4601962
1431,0.4601547
1432,0.4601547
1433,0.4601132
1434,0.4600717
1435,0.4600717
1436,0.4599886
1437,0.4599886
1438,0.4599886
1439,0.4599471
1440,0.459532
1441,0.459532
1442,0.4594904
1443,0.4594489
1444,0.4594489
1445,0.4594074
1446,0.4593659
1447,0.4593243
1448,0.4593243
1449,0.4592828
1450,0.4592413
1451,0.4591998
1452,0.4591998
1453,0.4591583
1454,0.4591583
1455,0.4591168
1456,0.4590752
1457,0.4590338
1458,0.4590338
1459,0.4590338
1460,0.4589092
1461,0.4588677
1462,0.4588262
1463,0.4588262
1464,0.4588262
1465,0.4587847
1466,0.4587431
1467,0.4587016
1468,0.4586601
1469,0.4586601
1470,0.4591168
1471,0.4590752
1472,0.4590752
1473,0.4590752
1474,0.4590338
1475,0.4590338
1476,0.4589922
1477,0.4589922
1478,0.4589507
1479,0.4589507
1480,0.4591998
1481,0.4591998
1482,0.4591583
1483,0.4591583
1484,0.4591168
1485,0.4590753
1486,0.4590338
1487,0.4590753
1488,0.4589923
1489,0.4590338
1490,0.4589923
1491,0.4589923
1492,0.4590338
1493,0.4589923
1494,0.4589923
1495,0.4589923
1496,0.4589923
1497,0.4589923
1498,0.4590338
1499,0.4589923
1500,0.4589923
1501,0.4591044927347623
1502,0.4588803278572873
1503,0.4588045948947398
1504,0.4588389221351765
1505,0.4590270913106689
1506,0.4588926368054184
1507,0.4591638848316208
1508,0.4590300589379628
1509,0.4588081985172597
1510,0.4588739069429036
1511,0.458943855012395
1512,0.4588169709879279
1513,0.4589275351835699
1514,0.4590106895427333
1515,0.4589020416717833
1516,0.4589840358889869
1517,0.4588786279509972
1518,0.458766722475632
1519,0.4587395716184409
1520,0.4587580136941037
1521,0.4589333960776724
1522,0.4588484020271344
1523,0.4590287110482679
1524,0.4589981254693655
1525,0.4587655080303566
1526,0.4588702623226052
1527,0.4588266381721329
1528,0.4587546481586668
1529,0.45885815907611
1530,0.4589068561630243
1531,0.4587107971590431
1532,0.4588495971643802
1533,0.4587403012563031
1534,0.458809906131023
1535,0.45866064277808
1536,0.4588270974845509
1537,0.4590226631891894
1538,0.4585721906598638
1539,0.4587891321544781
1540,0.4586510338573201
1541,0.458854370644814
1542,0.4588893219589651
1543,0.4588082094794475
1544,0.4585660494209349
1545,0.4587825477562815
1546,0.4587349735213489
1547,0.4587510962014245
1548,0.4587914507983147
1549,0.4586408070413214
1550,0.4586805374088031
1551,0.4586268742715203
1552,0.4587132501682982
1553,0.4586549474282487
1554,0.4586911509495388
1555,0.4585575551033266
1556,0.4589425423183342
1557,0.4585092456340471
1558,0.4587072737964687
1559,0.4584708517454617
1560,0.4585307602452022
1561,0.4584487596040434
1562,0.4586021493112898
1563,0.4586445427069586
1564,0.4586717815165455
1565,0.4586240764696373
1566,0.4586882467698112
1567,0.4585429338830254
1568,0.4586334912597259
1569,0.4584350780578648
1570,0.4584957818223542
1571,0.4586348280557938
1572,0.4587093585969289
1573,0.4585010913263403
1574,0.4586175234982124
1575,0.4586057170694301
1576,0.4585283708778549
1577,0.4585247195752794
1578,0.4585826950016945
1579,0.4586259739888951
1580,0.4587296274058265
1581,0.4584991414226299
1582,0.4582940553612349
1583,0.4586699332781587
1584,0.4584278907011588
1585,0.4585894730667653
1586,0.4584230546873438
1587,0.4584210688213887
1588,0.4584488522964198
1589,0.4584032429660052
1590,0.458280353964137
1591,0.4583197114408547
1592,0.4583315795074751
1593,0.458282234289234
1594,0.458592922674416
1595,0.4583689153324817
1596,0.4584059996762459
1597,0.4585649017230533
1598,0.4584626612384214
1599,0.4583624887112676
1600,0.4585496999730245
1601,0.4584826310957815
1602,0.4584458376110421
1603,0.4584101166253636
1604,0.4582225865649093
1605,0.4583848364160456
1606,0.4581708788863084
1607,0.4583677659563991
1608,0.4584451004794648
1609,0.4584517733906202
1610,0.4584154440509753
1611,0.458182969761773
1612,0.458156259916663
1613,0.4581558598023795
1614,0.4584403308830662
1615,0.4582145442438816
1616,0.4583085161999286
1617,0.4581840746582736
1618,0.4581972332740524
1619,0.4584095230562933
1620,0.4583900387883993
1621,0.4581330924119964
1622,0.4580827109160845
1623,0.4582668005513339
1624,0.4583376971030271
1625,0.4581412606650749
1626,0.458345910721928
1627,0.4582034431539133
1628,0.4581438435699947
1629,0.4582021165990869
1630,0.4579250068967985
1631,0.4581957048382224
1632,0.4582286753605786
1633,0.4582742158211126
