Time(Sec),P(W/cm2)
11189,0.4476051
11190,0.4476448
11191,0.4476448
11192,0.4476448
11193,0.4476051
11194,0.4476051
11195,0.4468513
11196,0.446891
11197,0.4468513
11198,0.4468513
11199,0.4468513
11200,0.4468513
11201,0.4468513
11202,0.4468513
11203,0.4468116
11204,0.4467719
11205,0.4467719
11206,0.4467719
11207,0.4467719
11208,0.4467322
11209,0.4467322
11210,0.4467322
11211,0.4466925
11212,0.4466925
11213,0.4466925
11214,0.4466925
11215,0.4466925
11216,0.4466925
11217,0.4466529
11218,0.4466529
11219,0.4466529
11220,0.4466132
11221,0.4466529
11222,0.4466529
11223,0.4466529
11224,0.4466925
11225,0.447367
11226,0.4474067
11227,0.4474067
11228,0.4474067
11229,0.4474067
11230,0.4474464
11231,0.4474067
11232,0.4474464
11233,0.4474067
11234,0.4474464
11235,0.4474861
11236,0.4474861
11237,0.4474861
11238,0.4474861
11239,0.4474861
11240,0.4474861
11241,0.4474861
11242,0.4474861
11243,0.4474861
11244,0.4474861
11245,0.4474861
11246,0.4474464
11247,0.4474464
11248,0.4474464
11249,0.4474861
11250,0.4474861
11251,0.4474861
11252,0.4474861
11253,0.4474861
11254,0.4474067
11255,0.4474464
11256,0.4474464
11257,0.4474067
11258,0.4474067
11259,0.447367
11260,0.447367
11261,0.4473274
11262,0.447367
11263,0.4473274
11264,0.4473274
11265,0.4473274
11266,0.447248
11267,0.4472877
11268,0.447248
11269,0.4472083
11270,0.4472083
11271,0.4472083
11272,0.4472083
11273,0.4472083
11274,0.4472083
11275,0.4466132
11276,0.4465736
11277,0.4466132
11278,0.4466132
11279,0.4465736
11280,0.4466132
11281,0.4465736
11282,0.4465736
11283,0.4465736
11284,0.4465736
11285,0.4471687
11286,0.4472083
11287,0.4471687
11288,0.4472083
11289,0.4472083
11290,0.447248
11291,0.447248
11292,0.4472877
11293,0.4473274
11294,0.4473274
11295,0.4466925
11296,0.4466925
11297,0.4467322
11298,0.4467322
11299,0.4467719
11300,0.4467719
11301,0.4468116
11302,0.4467719
11303,0.4467719
11304,0.4467322
11305,0.4474067
11306,0.447367
11307,0.4473274
11308,0.4473274
11309,0.4473274
11310,0.4473274
11311,0.4472877
11312,0.4472877
11313,0.4472481
11314,0.4472481
11315,0.4466132
11316,0.4465735
11317,0.4465339
11318,0.4464942
11319,0.4464942
11320,0.4464942
11321,0.4464942
11322,0.4464545
11323,0.4464148
11324,0.4464148
11325,0.4463751
11326,0.4464148
11327,0.4464148
11328,0.4464148
11329,0.4464545
11330,0.4464545
11331,0.4464942
11332,0.4464545
11333,0.4464545
11334,0.4464942
11335,0.447129
11336,0.4471687
11337,0.4471687
11338,0.4472083
11339,0.4472083
11340,0.4472083
11341,0.4472083
11342,0.447248
11343,0.447248
11344,0.447248
11345,0.4468909
11346,0.4469306
11347,0.4469306
11348,0.4468909
11349,0.4469306
11350,0.4468909
11351,0.4468909
11352,0.4468909
11353,0.4469306
11354,0.4469306
11355,0.4472083
11356,0.4472083
11357,0.4471687
11358,0.4471687
11359,0.4471687
11360,0.4471687
11361,0.4471687
11362,0.447129
11363,0.4471687
11364,0.4471687
11365,0.4472083
11366,0.4472083
11367,0.4472083
11368,0.4472083
11369,0.4472083
11370,0.4472083
11371,0.4472083
11372,0.4472083
11373,0.4472083
11374,0.4472083
11375,0.447129
11376,0.4471687
11377,0.447129
11378,0.447129
11379,0.447129
11380,0.4471687
11381,0.4471687
11382,0.4471687
11383,0.4471687
11384,0.4471687
11385,0.447129
11386,0.4471687
11387,0.447129
11388,0.4471687
11389,0.447129
11390,0.447129
11391,0.4471687
11392,0.4471687
11393,0.4471687
11394,0.4472083
11395,0.4472083
11396,0.4472481
11397,0.4472083
11398,0.4472083
11399,0.4472481
11400,0.4472481
11401,0.4472083
11402,0.4472083
11403,0.4472083
11404,0.4472083
11405,0.4465339
11406,0.4465339
11407,0.4465339
11408,0.4465736
11409,0.4465339
11410,0.4464942
11411,0.4462165
11412,0.4454626
11413,0.4445898
11414,0.4435582
11415,0.4432011
11416,0.4420902
11417,0.4407412
11418,0.4393129
11419,0.4378053
11420,0.4361389
11421,0.4343932
11422,0.4325284
11423,0.4303066
11424,0.4285609
11425,0.4261407
11426,0.4232841
11427,0.4208639
11428,0.4182057
11429,0.4149919
11430,0.411937
11431,0.4081678
11432,0.4040416
11433,0.400074
11434,0.3964636
11435,0.3924167
11436,0.3873779
11437,0.381863
11438,0.3751182
11439,0.3683734
11440,0.3594068
11441,0.3491308
11442,0.3371886
11443,0.3210407
11444,0.3025123
11445,0.2887846
11446,0.2763265
11447,0.2656142
11448,0.2553383
11449,0.2457368
11450,0.2371273
11451,0.2289541
11452,0.2215349
11453,0.2157819
11454,0.2099496
11455,0.2043951
11456,0.1993563
11457,0.1939208
11458,0.1893581
11459,0.1861444
11460,0.1829307
11461,0.1796377
11462,0.1762256
11463,0.1728135
11464,0.1694014
11465,0.1670605
11466,0.164442
11467,0.1623392
11468,0.1601967
11469,0.1579352
11470,0.1557531
11471,0.1538883
11472,0.152103
11473,0.1504366
11474,0.1487306
11475,0.1468261
11476,0.1451994
11477,0.1434934
11478,0.1420651
11479,0.1405574
11480,0.1392878
11481,0.1377802
11482,0.1362725
11483,0.1349235
11484,0.1335746
11485,0.1324636
11486,0.1313527
11487,0.1301228
11488,0.1288135
11489,0.1276232
11490,0.1263537
11491,0.1251634
11492,0.1240525
11493,0.1229019
11494,0.1217116
11495,0.1206007
11496,0.1194898
11497,0.1184979
11498,0.117506
11499,0.1166729
11500,0.115681
11501,0.1146494
11502,0.1137766
11503,0.1128243
11504,0.1121499
11505,0.1113167
11506,0.1104438
11507,0.1096852
11508,0.1088537
11509,0.1081054
11510,0.1072621
11511,0.1063672
11512,0.1056031
11513,0.1046805
11514,0.1039401
11515,0.103077
11516,0.1021663
11517,0.1012596
11518,0.100448
11519,0.09964817
11520,0.09893152
11521,0.09817528
11522,0.09739924
11523,0.09662717
11524,0.09595803
11525,0.09526118
11526,0.09458017
11527,0.09396646
11528,0.0932617
11529,0.09263611
11530,0.09193531
11531,0.09132951
11532,0.0906881
11533,0.09004668
11534,0.08939338
11535,0.08877176
11536,0.08810262
11537,0.087481
11538,0.08687126
11539,0.08625755
11540,0.08569136
11541,0.08510142
11542,0.08451542
11543,0.08401654
11544,0.08340679
11545,0.08268619
11546,0.08214771
11547,0.08159341
11548,0.08103909
11549,0.08057981
11550,0.08003737
11551,0.07948305
11552,0.07900397
11553,0.07843778
11554,0.07794286
11555,0.07755484
11556,0.0770995
11557,0.07658083
11558,0.07608195
11559,0.07561078
11560,0.07510398
11561,0.07459718
11562,0.07410226
11563,0.07364297
11564,0.07311241
11565,0.07260166
11566,0.07210277
11567,0.07164744
11568,0.07114064
11569,0.07069323
11570,0.07020226
11571,0.06977069
11572,0.06929557
11573,0.06889567
11574,0.06842055
11575,0.06799294
11576,0.0675574
11577,0.06712188
11578,0.06672989
11579,0.06627456
11580,0.06583508
11581,0.06540351
11582,0.06501944
11583,0.06461162
11584,0.06419985
11585,0.06381183
11586,0.06338026
11587,0.06294473
11588,0.06254087
11589,0.06209346
11590,0.06169356
11591,0.06125011
11592,0.06079874
11593,0.06040281
11594,0.05996727
11595,0.05957925
11596,0.0591952
11597,0.0587953
11598,0.05839936
11599,0.05804698
11600,0.05766687
11601,0.05732241
11602,0.05696606
11603,0.05660972
11604,0.05618211
11605,0.05567531
11606,0.05522394
11607,0.05483988
11608,0.05440434
11609,0.05402424
11610,0.05365602
11611,0.05324821
11612,0.05285623
11613,0.05250385
11614,0.05213166
11615,0.05186639
11616,0.0514942
11617,0.0511537
11618,0.05084487
11619,0.05049644
11620,0.05018365
11621,0.04981939
11622,0.04949472
11623,0.04913441
11624,0.04879787
11625,0.04841381
11626,0.04808913
11627,0.04773279
11628,0.04735269
11629,0.04694884
11630,0.04655686
11631,0.04621239
11632,0.04588376
11633,0.04549178
11634,0.04511168
11635,0.04479493
11636,0.04443463
11637,0.04407037
11638,0.04369422
11639,0.04337351
11640,0.04301717
11641,0.04270834
11642,0.04236387
11643,0.04203129
11644,0.04170266
11645,0.04138986
11646,0.04102561
11647,0.04069698
11648,0.04032875
11649,0.03996449
11650,0.0396517
11651,0.03931119
11652,0.03901424
11653,0.03868561
11654,0.03835302
11655,0.03798084
11656,0.03766409
11657,0.03737505
11658,0.03708602
11659,0.03676927
11660,0.03645252
11661,0.0361714
11662,0.03585465
11663,0.0355379
11664,0.03525679
11665,0.03500735
11666,0.03471435
11667,0.03440948
11668,0.03412836
11669,0.03382349
11670,0.03351466
11671,0.03323355
11672,0.03292867
11673,0.03263172
11674,0.03235852
11675,0.03206553
11676,0.03177254
11677,0.03149142
11678,0.03122218
11679,0.03091731
11680,0.03064807
11681,0.03035112
11682,0.03009376
11683,0.02980472
11684,0.02952361
11685,0.02928604
11686,0.02900493
11687,0.02872381
11688,0.02845457
11689,0.02822097
11690,0.02795173
11691,0.02771813
11692,0.02745285
11693,0.02722321
11694,0.02696981
11695,0.02672037
11696,0.02647093
11697,0.02624128
11698,0.02599184
11699,0.0257622
11700,0.02551671
11701,0.02526331
11702,0.02504159
11703,0.02480799
11704,0.02456646
11705,0.02436057
11706,0.02413885
11707,0.02394088
11708,0.02373499
11709,0.0235489
11710,0.02335093
11711,0.02314901
11712,0.02298667
11713,0.02282434
11714,0.02862483
11715,0.04603026
11716,0.08744933
11717,0.2003085
11718,0.3682147
11719,0.3972174
11720,0.4025735
11721,0.4074139
11722,0.4113418
11723,0.4153093
11724,0.4183246
11725,0.4218558
11726,0.424514
11727,0.4266962
11728,0.4289974
11729,0.4311398
11730,0.4329649
11731,0.4348693
11732,0.4366547
11733,0.4381227
11734,0.4396304
11735,0.4409396
11736,0.4423283
11737,0.4435979
11738,0.4446691
11739,0.44578
11740,0.4467719
11741,0.4476448
11742,0.4485177
11743,0.4493112
11744,0.450065
11745,0.4503823
11746,0.4510172
11747,0.451652
11748,0.4520884
11749,0.4526439
11750,0.4530406
11751,0.453477
11752,0.4538738
11753,0.4541912
11754,0.4545086
11755,0.4551831
11756,0.4554211
11757,0.4556592
11758,0.4557782
11759,0.4559369
11760,0.4561353
11761,0.4562543
11762,0.4563337
11763,0.456413
11764,0.456532
11765,0.456532
11766,0.4565717
11767,0.4566511
11768,0.4566511
11769,0.4566907
11770,0.4567305
11771,0.4567305
11772,0.4567305
11773,0.4567305
11774,0.4567305
11775,0.4566908
11776,0.4566908
11777,0.4566908
11778,0.4566511
11779,0.4566114
11780,0.4565717
11781,0.4565321
11782,0.4564924
11783,0.4564924
11784,0.4564527
11785,0.4563337
11786,0.456294
11787,0.4562147
11788,0.456175
11789,0.4561353
11790,0.456056
11791,0.4559766
11792,0.4558973
11793,0.4558179
11794,0.4557782
11795,0.4557385
11796,0.4556195
11797,0.4556195
11798,0.4551831
11799,0.4551831
11800,0.4551434
11801,0.4551037
11802,0.4550641
11803,0.4549847
11804,0.4549451
11805,0.4549053
11806,0.4548657
11807,0.454826
11808,0.4547467
11809,0.4546674
11810,0.4550244
11811,0.4550244
11812,0.454945
11813,0.4549053
11814,0.454826
11815,0.4547466
11816,0.4546673
11817,0.454588
11818,0.4545483
11819,0.4544689
11820,0.4543896
11821,0.4543499
11822,0.4543103
11823,0.4542706
11824,0.4541912
11825,0.4533977
11826,0.453358
11827,0.4532787
11828,0.4531993
11829,0.45312
11830,0.4530406
11831,0.4530009
11832,0.4529613
11833,0.4528819
11834,0.4528422
11835,0.4528026
11836,0.4527629
11837,0.4527629
11838,0.4526836
11839,0.4526836
11840,0.4526042
11841,0.4525645
11842,0.4525248
11843,0.4524852
11844,0.4524455
11845,0.45312
11846,0.4530803
11847,0.4530009
11848,0.4530406
11849,0.4530009
11850,0.4530009
11851,0.4530009
11852,0.4529613
11853,0.4529613
11854,0.4529613
11855,0.4522074
11856,0.4522074
11857,0.4522074
11858,0.4522074
11859,0.4521678
11860,0.4521281
11861,0.4521281
11862,0.4520884
11863,0.4520884
11864,0.4520487
11865,0.452009
11866,0.4519694
11867,0.4519297
11868,0.45189
11869,0.45189
11870,0.45189
11871,0.4518504
11872,0.4518107
11873,0.4518107
11874,0.4517314
11875,0.4517314
11876,0.4517314
11877,0.4517314
11878,0.4516916
11879,0.4516916
11880,0.451652
11881,0.4516123
11882,0.4515726
11883,0.451533
11884,0.4514933
11885,0.4522472
11886,0.4522074
11887,0.4522074
11888,0.4521677
11889,0.4521677
11890,0.4521677
11891,0.4521281
11892,0.4520884
11893,0.4520884
11894,0.4520884
11895,0.4518107
11896,0.451771
11897,0.451771
11898,0.451771
11899,0.4517314
11900,0.4516916
11901,0.4517314
11902,0.4517314
11903,0.4517314
11904,0.4517314
11905,0.4516123
11906,0.4516123
11907,0.4515726
11908,0.4515726
11909,0.4515726
11910,0.4515726
11911,0.4515726
11912,0.4515726
11913,0.4515726
11914,0.4515329
11915,0.4518503
11916,0.4518503
11917,0.4518503
11918,0.4518107
11919,0.451771
11920,0.451771
11921,0.4518107
11922,0.4518107
11923,0.451771
11924,0.4518107
11925,0.451771
11926,0.451771
11927,0.451771
11928,0.451771
11929,0.451771
11930,0.4517313
11931,0.4517313
11932,0.4516916
11933,0.4516916
11934,0.4517313
11935,0.4517313
11936,0.4517313
11937,0.4517313
11938,0.4516916
11939,0.4516916
11940,0.451652
11941,0.451652
11942,0.451652
11943,0.4516123
11944,0.451652
11945,0.4516123
11946,0.4516123
11947,0.4515726
11948,0.4515726
11949,0.4515726
11950,0.4515329
11951,0.4515329
11952,0.4515726
11953,0.4515726
11954,0.4515726
11955,0.4515726
11956,0.4515726
11957,0.4515726
11958,0.4515726
11959,0.4515726
11960,0.4516123
11961,0.4515726
11962,0.4515726
11963,0.4515726
11964,0.4515726
11965,0.4511758
11966,0.4512155
11967,0.4511758
11968,0.4512155
11969,0.4512155
11970,0.4512155
11971,0.4511758
11972,0.4511758
11973,0.4511362
11974,0.4511362
11975,0.4507791
11976,0.4507791
11977,0.4507791
11978,0.4503823
11979,0.4505808
11980,0.4505014
11981,0.4505411
11982,0.4505014
11983,0.4505411
11984,0.4505014
11985,0.4512155
11986,0.4512155
11987,0.4512155
11988,0.4512155
11989,0.4511759
11990,0.4506601
11991,0.4515329
11992,0.4515329
11993,0.4515726
11994,0.4515726
11995,0.4515726
11996,0.4515329
11997,0.4514933
11998,0.4515329
11999,0.4514933
12000,0.4514933
12001,0.4514536
12002,0.4514536
12003,0.4514139
12004,0.4514139
12005,0.4506998
12006,0.4506998
12007,0.4506998
12008,0.4506998
12009,0.4507395
12010,0.4506998
12011,0.4506601
12012,0.4506601
12013,0.4506601
12014,0.4506204
12015,0.4512155
12016,0.4512155
12017,0.4511758
12018,0.4512155
12019,0.4512155
12020,0.4512155
12021,0.4512552
12022,0.4512155
12023,0.4512552
12024,0.4512155
12025,0.4507394
12026,0.4507394
12027,0.4506998
12028,0.4506601
12029,0.4506601
12030,0.4505808
12031,0.4505411
12032,0.4505014
12033,0.4505014
12034,0.4505014
12035,0.4512155
12036,0.4512155
12037,0.4512155
12038,0.4511759
12039,0.4511759
12040,0.4511759
12041,0.4511362
12042,0.4511362
12043,0.4511362
12044,0.4511362
12045,0.4504221
12046,0.4504221
12047,0.4504221
12048,0.4503823
12049,0.4504221
12050,0.4504221
12051,0.4503823
12052,0.4503427
12053,0.4503823
12054,0.4504221
12055,0.4510965
12056,0.4510568
12057,0.4510965
12058,0.4510965
12059,0.4511362
12060,0.4510965
12061,0.4511362
12062,0.4510965
12063,0.4511362
12064,0.4511758
12065,0.4505014
12066,0.4505411
12067,0.4505411
12068,0.4505411
12069,0.4505014
12070,0.4505014
12071,0.4504617
12072,0.4504617
12073,0.4504221
12074,0.4503823
12075,0.4510965
12076,0.4510965
12077,0.4510569
12078,0.4510569
12079,0.4510965
12080,0.4510965
12081,0.4510965
12082,0.4510965
12083,0.4510569
12084,0.4510172
12085,0.4509378
12086,0.4509378
12087,0.4508982
12088,0.4508982
12089,0.4508982
12090,0.4508982
12091,0.4508982
12092,0.4509378
12093,0.4509378
12094,0.4509378
12095,0.4509775
12096,0.4509775
12097,0.4510172
12098,0.4510172
12099,0.4510172
12100,0.4510569
12101,0.4510569
12102,0.4510172
12103,0.4510569
12104,0.4510569
12105,0.4507791
12106,0.4507791
12107,0.4507791
12108,0.4507394
12109,0.4508188
12110,0.4508188
12111,0.4508188
12112,0.4508188
12113,0.4508188
12114,0.4508188
12115,0.4503823
12116,0.4504221
12117,0.4503823
12118,0.4503823
12119,0.4504221
12120,0.4503823
12121,0.4503823
12122,0.4503823
12123,0.4503823
12124,0.4503823
12125,0.4503823
12126,0.4503823
12127,0.4503427
12128,0.4503427
12129,0.4503427
12130,0.450303
12131,0.450303
12132,0.4502634
12133,0.4502237
12134,0.4502634
12135,0.4505807
12136,0.4505807
12137,0.4505807
12138,0.450541
12139,0.4505807
12140,0.450541
12141,0.4505014
12142,0.450541
12143,0.4505014
12144,0.4505014
12145,0.4508188
12146,0.4508188
12147,0.4508188
12148,0.4508188
12149,0.4508188
12150,0.4508188
12151,0.4507791
12152,0.4508188
12153,0.4508188
12154,0.4508585
12155,0.4501443
12156,0.4501046
12157,0.4501046
12158,0.4501046
12159,0.4501443
12160,0.450184
12161,0.450184
12162,0.450184
12163,0.450184
12164,0.450184
12165,0.4506204
12166,0.4506204
12167,0.4506601
12168,0.4506601
12169,0.4506601
12170,0.4506998
12171,0.4506998
12172,0.4506998
12173,0.4506601
12174,0.4506998
12175,0.4509775
12176,0.4509378
12177,0.4509378
12178,0.4509775
12179,0.4509378
12180,0.4509378
12181,0.4508981
12182,0.4508981
12183,0.4508585
12184,0.4508585
12185,0.4508188
12186,0.4507791
12187,0.4507791
12188,0.4507395
12189,0.4507395
12190,0.4506998
12191,0.4506998
12192,0.4506601
12193,0.4506601
12194,0.4506601
12195,0.4506204
12196,0.4505807
12197,0.4505807
12198,0.4505807
12199,0.4505411
12200,0.4505807
12201,0.4505014
12202,0.4505014
12203,0.4505014
12204,0.4504617
12205,0.4497476
12206,0.4497476
12207,0.4497476
12208,0.4497476
12209,0.4497476
12210,0.4497476
12211,0.4497872
12212,0.4497872
12213,0.4497872
12214,0.4498269
12215,0.4498666
12216,0.4498666
12217,0.4498666
12218,0.4498666
12219,0.4498666
12220,0.4498666
12221,0.4498666
12222,0.4498666
12223,0.4498666
12224,0.4498666
12225,0.4505014
12226,0.4504617
12227,0.4505014
12228,0.4505014
12229,0.4505014
12230,0.4505014
12231,0.4505411
12232,0.4505411
12233,0.4505411
12234,0.4505411
12235,0.4505411
12236,0.4505014
12237,0.4505014
12238,0.4505014
12239,0.4504617
12240,0.4504617
12241,0.4504617
12242,0.4504617
12243,0.4504617
12244,0.4504221
12245,0.4497476
12246,0.4497476
12247,0.4497476
12248,0.4497872
12249,0.4497872
12250,0.4497872
12251,0.4497872
12252,0.4497872
12253,0.4498269
12254,0.4498269
12255,0.4498666
12256,0.4498269
12257,0.4497872
12258,0.4497872
12259,0.4498269
12260,0.4498269
12261,0.4498269
12262,0.4498269
12263,0.4498269
12264,0.4497872
12265,0.4499063
12266,0.4498666
12267,0.4498666
12268,0.4498666
12269,0.4498666
12270,0.4499063
12271,0.4499063
12272,0.4499063
12273,0.4499063
12274,0.4499063
12275,0.4505014
12276,0.4504617
12277,0.4504221
12278,0.4504617
12279,0.4504617
12280,0.4504617
12281,0.4504617
12282,0.4504617
12283,0.4504617
12284,0.4504617
12285,0.4504617
12286,0.4505014
12287,0.4504617
12288,0.4504617
12289,0.4504617
12290,0.4504221
12291,0.4504221
12292,0.4504221
12293,0.4503824
12294,0.4504221
12295,0.4503824
12296,0.4503427
12297,0.4503824
12298,0.4503427
12299,0.4503824
12300,0.4503427
12301,0.4503427
12302,0.4503427
12303,0.4503427
12304,0.4503427
12305,0.4498269
12306,0.4498269
12307,0.4498269
12308,0.4498269
12309,0.4497872
12310,0.4498269
12311,0.4497872
12312,0.4497872
12313,0.4497872
12314,0.4497872
12315,0.4503427
12316,0.4503427
12317,0.450303
12318,0.4503427
12319,0.4503427
12320,0.4503427
12321,0.450303
12322,0.4502633
12323,0.4502633
12324,0.450184
12325,0.4495095
12326,0.4494698
12327,0.4494698
12328,0.4495095
12329,0.4495095
12330,0.4495095
12331,0.4495492
12332,0.4495492
12333,0.4495492
12334,0.4495889
12335,0.4499459
12336,0.4499856
12337,0.4500253
12338,0.4500253
12339,0.4500253
12340,0.450065
12341,0.450065
12342,0.450065
12343,0.4501046
12344,0.4501046
12345,0.4498269
12346,0.4498269
12347,0.4498666
12348,0.4498666
12349,0.4498269
12350,0.4497872
12351,0.4497872
12352,0.4497476
12353,0.4497476
12354,0.4497476
12355,0.4504221
12356,0.4503824
12357,0.4503427
12358,0.450303
12359,0.4502633
12360,0.4502633
12361,0.4502237
12362,0.4502237
12363,0.450184
12364,0.450184
12365,0.4501046
12366,0.4501443
12367,0.4501046
12368,0.450065
12369,0.450065
12370,0.450065
12371,0.4501046
12372,0.450065
12373,0.450065
12374,0.4501046
12375,0.4501443
12376,0.4501443
12377,0.4501443
12378,0.4501443
12379,0.450184
12380,0.4501443
12381,0.450184
12382,0.4501443
12383,0.450184
12384,0.4502237
12385,0.4502237
12386,0.4502237
12387,0.450303
12388,0.450303
12389,0.4503427
12390,0.450303
12391,0.450303
12392,0.4503824
12393,0.4503824
12394,0.4503824
12395,0.4502633
12396,0.4502633
12397,0.450303
12398,0.4502633
12399,0.450303
12400,0.450303
12401,0.450303
12402,0.450303
12403,0.4502633
12404,0.4502633
12405,0.4503427
12406,0.4503427
12407,0.450303
12408,0.450303
12409,0.4502633
12410,0.4502633
12411,0.4502633
12412,0.4502633
12413,0.4502237
12414,0.4502237
12415,0.4495095
12416,0.4494698
12417,0.4494698
12418,0.4494698
12419,0.4494698
12420,0.4494698
12421,0.4494301
12422,0.4494301
12423,0.4494301
12424,0.4494301
12425,0.4494301
12426,0.4494698
12427,0.4494698
12428,0.4495095
12429,0.4495095
12430,0.4495095
12431,0.4495095
12432,0.4495095
12433,0.4494698
12434,0.4495095
12435,0.450184
12436,0.4502237
12437,0.450184
12438,0.4502237
12439,0.450184
12440,0.4502237
12441,0.4502237
12442,0.450184
12443,0.450184
12444,0.4502237
12445,0.4495095
12446,0.4494698
12447,0.4494698
12448,0.4494698
12449,0.4495095
12450,0.4495095
12451,0.4494698
12452,0.4495095
12453,0.4495095
12454,0.4495095
12455,0.4494698
12456,0.4494301
12457,0.4494301
12458,0.4491127
12459,0.4492318
12460,0.4491921
12461,0.4491524
12462,0.4491524
12463,0.4491127
12464,0.4491127
12465,0.4498269
12466,0.4498269
12467,0.4498269
12468,0.4498269
12469,0.4497872
12470,0.450184
12471,0.450184
12472,0.4501443
12473,0.4501443
12474,0.4501443
12475,0.4501443
12476,0.4501443
12477,0.4501443
12478,0.450184
12479,0.450184
12480,0.450184
12481,0.4502237
12482,0.450184
12483,0.4502237
12484,0.450184
12485,0.450184
12486,0.4501443
12487,0.4501443
12488,0.450184
12489,0.4501443
12490,0.4501443
12491,0.4501046
12492,0.4501046
12493,0.4501046
12494,0.4501046
12495,0.4493508
12496,0.4493112
12497,0.4493112
12498,0.4493112
12499,0.4493112
12500,0.4492318
12501,0.4492318
12502,0.4489144
12503,0.4492318
12504,0.4492318
12505,0.4491921
12506,0.4491921
12507,0.4491921
12508,0.4491921
12509,0.4491921
12510,0.4491921
12511,0.4491921
12512,0.4491921
12513,0.4491524
12514,0.4491524
12515,0.4492714
12516,0.4493508
12517,0.4493508
12518,0.4493508
12519,0.4493508
12520,0.4493905
12521,0.4494302
12522,0.4494302
12523,0.4494302
12524,0.4494698
12525,0.450065
12526,0.4501046
12527,0.4501443
12528,0.4501046
12529,0.4501046
12530,0.4501046
12531,0.4501046
12532,0.450065
12533,0.450065
12534,0.450065
12535,0.4500253
12536,0.4499856
12537,0.4499856
12538,0.4499459
12539,0.4499856
12540,0.4499856
12541,0.4499459
12542,0.4499459
12543,0.4499459
12544,0.4499459
12545,0.4499063
12546,0.4499063
12547,0.4499063
12548,0.4499063
12549,0.4498665
12550,0.4498269
12551,0.4498269
12552,0.4498269
12553,0.4497872
12554,0.4497475
12555,0.4491524
12556,0.4491127
12557,0.4491127
12558,0.4491127
12559,0.4491127
12560,0.4491524
12561,0.4491524
12562,0.4491127
12563,0.4490731
12564,0.4491127
12565,0.4497872
12566,0.4497872
12567,0.4497872
12568,0.4497872
12569,0.4497872
12570,0.4497872
12571,0.4497476
12572,0.4497476
12573,0.4497476
12574,0.4497476
12575,0.4497872
12576,0.4498269
12577,0.4498269
12578,0.4498269
12579,0.4498269
12580,0.4498666
12581,0.4498666
12582,0.4498666
12583,0.4499063
12584,0.4499063
12585,0.4498666
12586,0.4498666
12587,0.4499063
12588,0.4498666
12589,0.4499063
12590,0.4499063
12591,0.4499063
12592,0.4499459
12593,0.4499063
12594,0.4499459
12595,0.4499459
12596,0.4499459
12597,0.4499459
12598,0.4499063
12599,0.4499063
12600,0.4499063
12601,0.4499063
12602,0.4498666
12603,0.4498666
12604,0.4498666
12605,0.4494301
12606,0.4496449635
12607,0.4493343522
12608,0.4496458469
12609,0.448972275
12610,0.4494788059
12611,0.4492156545
12612,0.4497095568
12613,0.4496879177
12614,0.4493614046
12615,0.4492417107
12616,0.4490510281
12617,0.4496299691
12618,0.449344051
12619,0.4497166152
12620,0.4493496794
12621,0.4492609724
12622,0.4491968816
12623,0.4491222328
12624,0.449368327
12625,0.4489502541
12626,0.4494576159
12627,0.4492351942
12628,0.4491560359
12629,0.449022538
12630,0.4497307242
12631,0.4492686619
12632,0.4495651502
12633,0.4492905359
12634,0.4492849083
12635,0.4495588487
12636,0.4489089045
12637,0.4496900113
12638,0.4493516917
12639,0.4497437223
12640,0.4494139394
12641,0.4489838531
12642,0.4494342503
12643,0.4494245115
12644,0.4496101081
12645,0.4489306124
12646,0.4492725868
12647,0.44939338
12648,0.4493224914
12649,0.4492605379
12650,0.4491419378
12651,0.4496548735
12652,0.4491962882
12653,0.4487068892
12654,0.4494951181
12655,0.4492518087
12656,0.4501316987
12657,0.4489466852
12658,0.449460346
12659,0.449713721
12660,0.4496701139
12661,0.4496143711
12662,0.4492385988
12663,0.4491328341
12664,0.4499590587
12665,0.4490218175
12666,0.44923784
12667,0.449751979
12668,0.4491687053
12669,0.4494985841
12670,0.4490783142
12671,0.4493302785
12672,0.4492900201
12673,0.4496996201
12674,0.4492281842
12675,0.4494425776
12676,0.4493757612
12677,0.4489964161
12678,0.4495948656
12679,0.4491758478
12680,0.449267443
12681,0.4495139851
12682,0.4497944161
12683,0.4494944757
12684,0.4495090619
12685,0.4491209297
12686,0.4491494588
12687,0.4500045511
12688,0.4495663545
12689,0.448901564
12690,0.4492991099
12691,0.449008113
12692,0.4496121744
12693,0.4491398187
12694,0.4494737103
12695,0.4489482089
12696,0.4501130084
12697,0.4491558752
12698,0.4500896084
12699,0.4494766423
12700,0.44919407
12701,0.4499663875
12702,0.4494391724
12703,0.4494024553
12704,0.448818201
12705,0.4495379744
12706,0.4499106392
12707,0.4493844879
12708,0.4493939556
12709,0.4496197656
12710,0.449617211
12711,0.4486126847
12712,0.4488352606
12713,0.449860431
12714,0.4496701909
12715,0.4490933372
12716,0.4496431922
12717,0.4492811344
12718,0.449413732
12719,0.4492582142
12720,0.4494116245
12721,0.4495865949
12722,0.4490907106
12723,0.448892476
12724,0.4490716606
12725,0.4493624638
12726,0.4496539647
12727,0.4494829225
12728,0.4494579573
12729,0.4496546529
12730,0.4495123722
12731,0.4492416697
12732,0.4496875843
12733,0.4496507645
12734,0.4495479498
12735,0.4497099034
12736,0.4492062652
12737,0.4492632764
12738,0.4494351457
12739,0.4496744274
12740,0.4489887751
12741,0.4493898955
12742,0.4491666073
