Time(Sec),P(W/cm2)
225,0.603413
226,0.6035763
227,0.6033722
228,0.6034946
229,0.6036171
230,0.6035354
231,0.6035354
232,0.603413
233,0.6035354
234,0.603413
235,0.6034946
236,0.6033722
237,0.6033722
238,0.6034946
239,0.603413
240,0.6038212
241,0.6038621
242,0.6038621
243,0.6038621
244,0.6037396
245,0.6037396
246,0.6036171
247,0.6037804
248,0.6037804
249,0.6038621
250,0.6031271
251,0.6031271
252,0.6030454
253,0.6033313
254,0.6030863
255,0.6032088
256,0.6032904
257,0.6032904
258,0.6031271
259,0.6032496
260,0.6035354
261,0.6034946
262,0.6036987
263,0.6035354
264,0.6035762
265,0.6036171
266,0.6034946
267,0.603413
268,0.6036171
269,0.6036579
270,0.6031271
271,0.6031271
272,0.6030046
273,0.6030454
274,0.6031271
275,0.6030454
276,0.6030454
277,0.602923
278,0.6028413
279,0.6029638
280,0.602433
281,0.6022697
282,0.6024738
283,0.6024738
284,0.602188
285,0.6023514
286,0.6021472
287,0.6023514
288,0.6024738
289,0.602433
290,0.6032088
291,0.6032904
292,0.6033313
293,0.6033721
294,0.6033313
295,0.603168
296,0.6032904
297,0.6032088
298,0.6032496
299,0.6031271
300,0.6023106
301,0.6023514
302,0.6023514
303,0.6023106
304,0.6020656
305,0.6022288
306,0.6021472
307,0.6022697
308,0.6022697
309,0.6023106
310,0.6029638
311,0.603168
312,0.603168
313,0.6031271
314,0.6030863
315,0.603168
316,0.6028413
317,0.6030047
318,0.6030863
319,0.6029638
320,0.6029638
321,0.602923
322,0.6028005
323,0.602923
324,0.602923
325,0.6028005
326,0.6029638
327,0.6028822
328,0.6030047
329,0.602923
330,0.6028005
331,0.602678
332,0.6027597
333,0.6027188
334,0.6026372
335,0.6028822
336,0.602923
337,0.6027597
338,0.602678
339,0.6027188
340,0.6027597
341,0.6025963
342,0.6028005
343,0.6026372
344,0.602678
345,0.6026372
346,0.6026372
347,0.602678
348,0.6027188
349,0.6019839
350,0.601004
351,0.6023106
352,0.6027188
353,0.6026372
354,0.602678
355,0.6027597
356,0.6028005
357,0.6026372
358,0.602678
359,0.6025556
360,0.602678
361,0.6025963
362,0.6023514
363,0.602433
364,0.6023106
365,0.6024738
366,0.6023106
367,0.6023106
368,0.6021881
369,0.6023106
370,0.6022289
371,0.6022289
372,0.6021881
373,0.6021472
374,0.6023106
375,0.6023514
376,0.6021881
377,0.6020656
378,0.6021472
379,0.6021472
380,0.6017797
381,0.6019022
382,0.6017797
383,0.6017797
384,0.6018206
385,0.6016573
386,0.6015348
387,0.6017797
388,0.6016164
389,0.6015348
390,0.6019431
391,0.6018614
392,0.6018614
393,0.6018206
394,0.6019839
395,0.6019839
396,0.6020248
397,0.6018206
398,0.6018206
399,0.6018206
400,0.6019431
401,0.6017798
402,0.6017798
403,0.6018614
404,0.6018206
405,0.6016981
406,0.6016573
407,0.6016981
408,0.6018206
409,0.6016573
410,0.6017389
411,0.6016981
412,0.6017389
413,0.6017389
414,0.6017798
415,0.6017798
416,0.6015348
417,0.6015756
418,0.6017389
419,0.6016981
420,0.6014531
421,0.6016164
422,0.6015348
423,0.6016164
424,0.6016164
425,0.6016164
426,0.6014939
427,0.6016164
428,0.6014531
429,0.6014531
430,0.6015756
431,0.6014123
432,0.6015348
433,0.6013715
434,0.6013715
435,0.6015756
436,0.6013715
437,0.6013715
438,0.6015756
439,0.6013715
440,0.6014531
441,0.6013306
442,0.6013306
443,0.6013306
444,0.6014123
445,0.6013715
446,0.6013306
447,0.6013306
448,0.6012898
449,0.6012489
450,0.6007998
451,0.6008407
452,0.6008407
453,0.6009223
454,0.6007998
455,0.6007998
456,0.6007998
457,0.6008815
458,0.6006773
459,0.6008407
460,0.6011265
461,0.6010856
462,0.6011673
463,0.6012898
464,0.6012081
465,0.6010448
466,0.6010448
467,0.6010856
468,0.601004
469,0.6010856
470,0.6004323
471,0.6005957
472,0.6006365
473,0.6006773
474,0.6007182
475,0.6005957
476,0.6004732
477,0.6005548
478,0.6005957
479,0.6004323
480,0.6009631
481,0.6009631
482,0.6009631
483,0.6009631
484,0.6010448
485,0.601004
486,0.601004
487,0.6011265
488,0.601004
489,0.6010856
490,0.6000649
491,0.6001873
492,0.600024
493,0.6000649
494,0.6001465
495,0.6001873
496,0.600024
497,0.5999424
498,0.5999424
499,0.6001465
500,0.601004
501,0.601004
502,0.6009223
503,0.6008815
504,0.6010448
505,0.6010448
506,0.6008406
507,0.6008815
508,0.6008406
509,0.600759
510,0.6008815
511,0.6007998
512,0.6007998
513,0.6007998
514,0.6008815
515,0.6007998
516,0.6006773
517,0.6006773
518,0.6005548
519,0.6007998
520,0.5999015
521,0.6000649
522,0.5999015
523,0.5999424
524,0.5999015
525,0.5999015
526,0.5999015
527,0.5999015
528,0.6001057
529,0.6000649
530,0.6008406
531,0.6007182
532,0.6006365
533,0.6005957
534,0.6007998
535,0.600759
536,0.6006773
537,0.6007998
538,0.6007998
539,0.6006773
540,0.600759
541,0.600759
542,0.6006773
543,0.6006365
544,0.6006365
545,0.6005957
546,0.6005957
547,0.6006365
548,0.600514
549,0.6005548
550,0.6007998
551,0.600759
552,0.6007998
553,0.600759
554,0.6005548
555,0.6006773
556,0.6005957
557,0.6007998
558,0.6007182
559,0.6008406
560,0.600269
561,0.6002282
562,0.600269
563,0.600269
564,0.6003099
565,0.6005548
566,0.6003099
567,0.6003099
568,0.6003915
569,0.600514
570,0.600759
571,0.6005548
572,0.6006365
573,0.6006773
574,0.6006773
575,0.6007998
576,0.6007182
577,0.600759
578,0.6007182
579,0.6005548
580,0.600269
581,0.600269
582,0.6002282
583,0.6002282
584,0.6000649
585,0.600024
586,0.6001057
587,0.5999832
588,0.6001057
589,0.6001465
590,0.6006365
591,0.6006365
592,0.6005957
593,0.6005548
594,0.6004732
595,0.6004323
596,0.600514
597,0.6004323
598,0.6004323
599,0.6003915
600,0.5982276
601,0.5978192
602,0.5994932
603,0.5995749
604,0.5997382
605,0.5997382
606,0.5994116
607,0.5995341
608,0.5994524
609,0.5994932
610,0.6005548
611,0.6006365
612,0.6004732
613,0.6006773
614,0.6005957
615,0.6004323
616,0.6006773
617,0.6006365
618,0.6005548
619,0.6006365
620,0.6006773
621,0.6005957
622,0.6004732
623,0.6004732
624,0.6006365
625,0.600514
626,0.6005957
627,0.6006773
628,0.6006365
629,0.6006365
630,0.6001465
631,0.6001465
632,0.5999832
633,0.6001873
634,0.6001057
635,0.6004323
636,0.6003507
637,0.6003507
638,0.6003507
639,0.6003099
640,0.5995341
641,0.5995341
642,0.5995341
643,0.5995749
644,0.5995341
645,0.5995749
646,0.5996974
647,0.5996974
648,0.5996974
649,0.5996157
650,0.6005548
651,0.600514
652,0.6004732
653,0.6005548
654,0.6005548
655,0.6005957
656,0.6005957
657,0.6006365
658,0.6005548
659,0.600514
660,0.6000241
661,0.6001873
662,0.6002282
663,0.6001466
664,0.6001873
665,0.6002282
666,0.6001057
667,0.6000241
668,0.5999832
669,0.6001466
670,0.600514
671,0.6004323
672,0.600514
673,0.6004323
674,0.6004323
675,0.6005548
676,0.6006773
677,0.600514
678,0.6004323
679,0.6004323
680,0.6004323
681,0.6004323
682,0.600514
683,0.6006365
684,0.6004732
685,0.6004323
686,0.600514
687,0.6003099
688,0.6004323
689,0.6005548
690,0.6001466
691,0.5999424
692,0.6000241
693,0.6001466
694,0.6001057
695,0.6001057
696,0.6001057
697,0.5998199
698,0.6000649
699,0.5997791
700,0.6004323
701,0.6002691
702,0.6003915
703,0.600514
704,0.600514
705,0.6003915
706,0.6003099
707,0.6003915
708,0.600514
709,0.6004323
710,0.6003099
711,0.6003915
712,0.6003915
713,0.6002282
714,0.6003915
715,0.6003099
716,0.6003099
717,0.6003507
718,0.6002282
719,0.600269
720,0.5996974
721,0.5999424
722,0.5997382
723,0.5997791
724,0.5998199
725,0.5997382
726,0.5997791
727,0.5997382
728,0.5997382
729,0.5999424
730,0.5997791
731,0.5999832
732,0.5999424
733,0.5997791
734,0.5997382
735,0.5999832
736,0.6000241
737,0.5999832
738,0.5999016
739,0.6000241
740,0.6003507
741,0.6004732
742,0.6004732
743,0.6003915
744,0.6003507
745,0.6003915
746,0.6001466
747,0.6002691
748,0.6004323
749,0.6003915
750,0.5995341
751,0.5993707
752,0.5992891
753,0.5993299
754,0.5994116
755,0.5994116
756,0.5995341
757,0.5993299
758,0.5993707
759,0.5995341
760,0.6002282
761,0.6001057
762,0.6002691
763,0.6002282
764,0.6002691
765,0.6002691
766,0.6003099
767,0.6002282
768,0.6002691
769,0.6002691
770,0.6001873
771,0.6000649
772,0.6001057
773,0.6000649
774,0.6001057
775,0.6001466
776,0.6001466
777,0.6001873
778,0.6002282
779,0.6001873
780,0.6001873
781,0.6001057
782,0.6001466
783,0.6000649
784,0.6001873
785,0.6000241
786,0.5985133
787,0.5978601
788,0.5983908
789,0.5999424
790,0.6003099
791,0.6003507
792,0.6003507
793,0.6004323
794,0.6003507
795,0.6004323
796,0.6003915
797,0.6001873
798,0.6002282
799,0.6002691
800,0.6002282
801,0.6003507
802,0.6001873
803,0.6002282
804,0.6000649
805,0.6001466
806,0.6002691
807,0.6001873
808,0.5999424
809,0.5999424
810,0.6001466
811,0.6001873
812,0.5999832
813,0.6001057
814,0.6001057
815,0.6000241
816,0.5999424
817,0.6001466
818,0.6000649
819,0.5999424
820,0.5994932
821,0.5994932
822,0.5994524
823,0.5995749
824,0.5995341
825,0.5994932
826,0.5995341
827,0.5995749
828,0.5996157
829,0.5995341
830,0.5997383
831,0.5999016
832,0.5998607
833,0.5996975
834,0.5999016
835,0.5997791
836,0.5996975
837,0.5998199
838,0.5998607
839,0.5996975
840,0.5996566
841,0.5999016
842,0.5996566
843,0.5997791
844,0.5998199
845,0.5998199
846,0.5998607
847,0.5996566
848,0.5997383
849,0.5996158
850,0.5996158
851,0.5995341
852,0.5997383
853,0.5996975
854,0.5995749
855,0.5995341
856,0.5996566
857,0.5996158
858,0.5996158
859,0.5996975
860,0.5994116
861,0.5997383
862,0.5996975
863,0.5995749
864,0.5994524
865,0.5994933
866,0.5994933
867,0.5995341
868,0.5996566
869,0.5996975
870,0.5995341
871,0.5995749
872,0.5996566
873,0.5994933
874,0.5995341
875,0.5995749
876,0.5994116
877,0.5994116
878,0.5994116
879,0.5993708
880,0.5994524
881,0.5994116
882,0.5994524
883,0.5993708
884,0.5994524
885,0.5993708
886,0.5995341
887,0.5994933
888,0.5994933
889,0.5994933
890,0.5984317
891,0.5983908
892,0.5985133
893,0.5985133
894,0.598595
895,0.5983908
896,0.5983908
897,0.5985133
898,0.5984726
899,0.59835
900,0.5994116
901,0.5992892
902,0.5987583
903,0.5972477
904,0.5952878
905,0.5932055
906,0.5912865
907,0.589
908,0.5868768
909,0.5844678
910,0.5820589
911,0.5796908
912,0.5771185
913,0.575077
914,0.5721372
915,0.5690341
916,0.5661352
917,0.562338
918,0.5596024
919,0.5561727
920,0.5522939
921,0.5494358
922,0.545067
923,0.5412289
924,0.5362885
925,0.533063
926,0.5276734
927,0.5228555
928,0.5151794
929,0.5118723
930,0.506891
931,0.5014606
932,0.4922738
933,0.4907223
934,0.4818622
935,0.4759827
936,0.4708789
937,0.4662244
938,0.462713
939,0.45863
940,0.4536079
941,0.4495657
942,0.4445845
943,0.4399298
944,0.4358468
945,0.4313148
946,0.425966
947,0.4224955
948,0.4182083
949,0.4136354
950,0.4101648
951,0.406041
952,0.4015497
953,0.3971809
954,0.3930979
955,0.3884841
956,0.3844828
957,0.3802365
958,0.3763168
959,0.3686816
960,0.3659052
961,0.3611281
962,0.3550444
963,0.3512064
964,0.3459394
965,0.3419788
966,0.3378142
967,0.3314447
968,0.3258102
969,0.3216864
970,0.3165009
971,0.3110705
972,0.3074367
973,0.3001689
974,0.2964942
975,0.2911047
976,0.2859601
977,0.2819588
978,0.2776308
979,0.2714655
980,0.2666884
981,0.2613806
982,0.2568893
983,0.2518671
984,0.2473759
985,0.2436195
986,0.2394957
987,0.2345961
988,0.2298598
989,0.226226
990,0.2213263
991,0.2165084
992,0.2117721
993,0.2076483
994,0.2047902
995,0.2000948
996,0.1965426
997,0.1931945
998,0.1899689
999,0.185886
1000,0.1817213
1001,0.177965
1002,0.1746577
1003,0.1707381
1004,0.1583666
1005,0.1641644
1006,0.1615105
1007,0.1581624
1008,0.1545694
1009,0.1515888
1010,0.1490165
1011,0.1460359
1012,0.1430554
1013,0.139789
1014,0.1366859
1015,0.1338686
1016,0.1317046
1017,0.128724
1018,0.125376
1019,0.1224362
1020,0.1190882
1021,0.1164751
1022,0.1139844
1023,0.1119399
1024,0.1092833
1025,0.1067815
1026,0.1042308
1027,0.1012074
1028,0.09914977
1029,0.09739362
1030,0.09591861
1031,0.09385279
1032,0.09133469
1033,0.08834394
1034,0.08489275
1035,0.08256207
1036,0.08093224
1037,0.0797669
1038,0.07863824
1039,0.07678022
1040,0.07406246
1041,0.07252634
1042,0.0700775
1043,0.06896514
1044,0.06751458
1045,0.06623516
1046,0.06427527
1047,0.06241726
1048,0.05982174
1049,0.05805337
1050,0.05677394
1051,0.0562035
1052,0.05565343
1053,0.05602014
1054,0.05562898
1055,0.0546307
1056,0.05276453
1057,0.05162365
1058,0.05107358
1059,0.0501079
1060,0.04889774
1061,0.04721493
1062,0.04527135
1063,0.04352742
1064,0.04236616
1065,0.04204019
1066,0.04137603
1067,0.04023107
1068,0.03891905
1069,0.03744404
1070,0.03649058
1071,0.03623389
1072,0.03559417
1073,0.03449811
1074,0.03348353
1075,0.0320452
1076,0.03054574
1077,0.03026867
1078,0.02990196
1079,0.02961266
1080,0.02874885
1081,0.02707826
1082,0.0261574
1083,0.0253873
1084,0.02483723
1085,0.02467425
1086,0.02451126
1087,0.02370856
1088,0.02299958
1089,0.02243321
1090,0.02221726
1091,0.02222949
1092,0.02217244
1093,0.02178535
1094,0.02149199
1095,0.02144716
1096,0.0213453
1097,0.02126381
1098,0.02105193
1099,0.02099081
1100,0.02107637
1101,0.02091339
1102,0.02088079
1103,0.02068521
1104,0.02042851
1105,0.02044074
1106,0.02051408
1107,0.02056705
1108,0.02066076
1109,0.0206078
1110,0.02048556
1111,0.02046518
1112,0.02051408
1113,0.02056298
1114,0.02057927
1115,0.02041222
1116,0.02040814
1117,0.0205915
1118,0.02084005
1119,0.02105193
1120,0.02129233
1121,0.02136159
1122,0.02134122
1123,0.02141456
1124,0.02159792
1125,0.02179758
1126,0.02194834
1127,0.02200946
1128,0.02214392
1129,0.02228246
1130,0.02242099
1131,0.02257175
1132,0.02275103
1133,0.02283253
1134,0.02287327
1135,0.02290995
1136,0.02300366
1137,0.02311775
1138,0.02317887
1139,0.02319924
1140,0.02319517
1141,0.02317072
1142,0.0231585
1143,0.02316257
1144,0.02314627
1145,0.0231422
1146,0.02314627
1147,0.02317887
1148,0.02321961
1149,0.02323591
1150,0.02324406
1151,0.02325629
1152,0.02326443
1153,0.02331333
1154,0.02334593
1155,0.0233826
1156,0.02339075
1157,0.02337445
1158,0.02334185
1159,0.02333778
1160,0.02333778
1161,0.02334593
1162,0.02334185
1163,0.02332148
1164,0.02330518
1165,0.02328073
1166,0.02326036
1167,0.02324814
1168,0.02322369
1169,0.02319924
1170,0.02316257
1171,0.02313812
1172,0.0231096
1173,0.02308923
1174,0.02306885
1175,0.02304033
1176,0.02301181
1177,0.02297921
1178,0.02294662
1179,0.02292217
1180,0.02288957
1181,0.02286105
1182,0.0228366
1183,0.02281215
1184,0.02277956
1185,0.02275103
1186,0.02272659
1187,0.02268991
1188,0.02265732
1189,0.02262472
1190,0.0225799
1191,0.02253916
1192,0.02250656
1193,0.02246581
1194,0.02243322
1195,0.02239655
1196,0.02235987
1197,0.0223232
1198,0.02228653
1199,0.02225394
1200,0.02222541
1201,0.02218874
1202,0.02215614
1203,0.02299958
1204,0.03963617
1205,0.0678976
1206,0.09142841
1207,0.1473833
1208,0.2011972
1209,0.2428846
1210,0.2762834
1211,0.3260143
1212,0.3903215
1213,0.4280892
1214,0.4503823
1215,0.4687966
1216,0.4814131
1217,0.4941929
1218,0.5029713
1219,0.5115048
1220,0.5173842
1221,0.522733
1222,0.5273059
1223,0.5312256
1224,0.5358394
1225,0.5393099
1226,0.5431071
1227,0.5459244
1228,0.5487416
1229,0.5512731
1230,0.5540087
1231,0.5562543
1232,0.558255
1233,0.560174
1234,0.5621339
1235,0.5639712
1236,0.5654411
1237,0.5674009
1238,0.5686667
1239,0.5698507
1240,0.5719739
1241,0.5732396
1242,0.5746278
1243,0.5756894
1244,0.5767918
1245,0.5777309
1246,0.5785475
1247,0.5794866
1248,0.5803848
1249,0.5811198
1250,0.5819365
1251,0.5824263
1252,0.5830796
1253,0.5839371
1254,0.5844678
1255,0.5851211
1256,0.5857336
1257,0.5860602
1258,0.5868768
1259,0.5872443
1260,0.5878976
1261,0.5883059
1262,0.5887142
1263,0.589
1264,0.5895308
1265,0.5901024
1266,0.5901841
1267,0.590674
1268,0.5909598
1269,0.5912865
1270,0.5916539
1271,0.5920622
1272,0.5921847
1273,0.5924705
1274,0.5928788
1275,0.5931238
1276,0.593328
1277,0.5936954
1278,0.5939404
1279,0.5939812
1280,0.5941854
1281,0.594512
1282,0.5948387
1283,0.5948795
1284,0.5950836
1285,0.595247
1286,0.5953695
1287,0.5956552
1288,0.5956552
1289,0.5958186
1290,0.5939812
1291,0.5932871
1292,0.5950428
1293,0.5955327
1294,0.5959819
1295,0.5961452
1296,0.5962269
1297,0.5963085
1298,0.596431
1299,0.5965535
1300,0.5976967
1301,0.5979009
1302,0.5980234
1303,0.5980642
1304,0.5981051
1305,0.5981867
1306,0.5983092
1307,0.5981867
1308,0.5983092
1309,0.5986767
1310,0.5981867
1311,0.5985133
1312,0.5983908
1313,0.5984725
1314,0.5984725
1315,0.5987992
1316,0.5987583
1317,0.5987583
1318,0.5988808
1319,0.5989217
1320,0.5995341
1321,0.5995341
1322,0.5994524
1323,0.5997383
1324,0.5996975
1325,0.5997383
1326,0.5999016
1327,0.5998607
1328,0.6000241
1329,0.6001466
1330,0.5995749
1331,0.5998199
1332,0.5997791
1333,0.5998607
1334,0.5999424
1335,0.5999424
1336,0.6000241
1337,0.6000649
1338,0.6001057
1339,0.5998607
1340,0.6001465
1341,0.5999832
1342,0.6001873
1343,0.6003099
1344,0.6002282
1345,0.6003099
1346,0.6003099
1347,0.6003915
1348,0.6003507
1349,0.6003915
1350,0.6010856
1351,0.6010448
1352,0.601004
1353,0.6011673
1354,0.6011673
1355,0.6011673
1356,0.6011265
1357,0.6012081
1358,0.6012489
1359,0.6012898
1360,0.6005548
1361,0.6006365
1362,0.6004323
1363,0.6004731
1364,0.6006365
1365,0.6005548
1366,0.6006773
1367,0.600759
1368,0.6006773
1369,0.6006773
1370,0.6016164
1371,0.6016164
1372,0.6017389
1373,0.6016981
1374,0.6016573
1375,0.6016164
1376,0.6016573
1377,0.6017389
1378,0.6019023
1379,0.6017798
1380,0.6018614
1381,0.6018206
1382,0.6002282
1383,0.5999832
1384,0.6019431
1385,0.6021472
1386,0.6021881
1387,0.6022289
1388,0.6020656
1389,0.6021472
1390,0.6022697
1391,0.6022289
1392,0.6022697
1393,0.6021881
1394,0.6021881
1395,0.6021881
1396,0.6021881
1397,0.6023106
1398,0.6023922
1399,0.6022289
1400,0.6023922
1401,0.6022289
1402,0.6022697
1403,0.6023514
1404,0.6022697
1405,0.6023922
1406,0.6023106
1407,0.6023106
1408,0.6023514
1409,0.6024738
1410,0.6018614
1411,0.6019022
1412,0.6017798
1413,0.6016981
1414,0.6019022
1415,0.6018614
1416,0.6019839
1417,0.6018614
1418,0.6018614
1419,0.6019839
1420,0.6026372
1421,0.6027188
1422,0.602678
1423,0.6025963
1424,0.6025556
1425,0.6024738
1426,0.6025556
1427,0.6025963
1428,0.6027188
1429,0.602433
1430,0.6027597
1431,0.6025147
1432,0.6025963
1433,0.6025963
1434,0.602678
1435,0.6027597
1436,0.602678
1437,0.6026372
1438,0.602678
1439,0.6026372
1440,0.602678
1441,0.602678
1442,0.602678
1443,0.6025963
1444,0.6028005
1445,0.6025556
1446,0.6027597
1447,0.6028005
1448,0.6027597
1449,0.6028005
1450,0.6019022
1451,0.6019022
1452,0.6016981
1453,0.6017389
1454,0.6017389
1455,0.6017797
1456,0.6016981
1457,0.6018206
1458,0.6019022
1459,0.6019431
1460,0.6027188
1461,0.6028413
1462,0.6028413
1463,0.6028413
1464,0.6028413
1465,0.6028822
1466,0.6028413
1467,0.602923
1468,0.6028822
1469,0.602923
1470,0.6017797
1471,0.6019839
1472,0.6018614
1473,0.6020247
1474,0.6018206
1475,0.6017797
1476,0.6020656
1477,0.6019839
1478,0.6020656
1479,0.6019431
1480,0.6028413
1481,0.6028005
1482,0.6028822
1483,0.6027597
1484,0.6027597
1485,0.6029638
1486,0.6027597
1487,0.6028005
1488,0.6027597
1489,0.6028413
1490,0.6025147
1491,0.6026372
1492,0.6024738
1493,0.6024738
1494,0.6025147
1495,0.602678
1496,0.6025555
1497,0.602678
1498,0.602433
1499,0.6025963
1500,0.6028005
1501,0.6030863
1502,0.6030047
1503,0.6028822
1504,0.6028413
1505,0.602923
1506,0.6028413
1507,0.602923
1508,0.6029638
1509,0.6028822
1510,0.6027596
1511,0.6028005
1512,0.6028821
1513,0.6029638
1514,0.6028413
1515,0.602923
1516,0.602923
1517,0.6028821
1518,0.6028821
1519,0.602678
1520,0.602188
1521,0.6022288
1522,0.6022288
1523,0.6020247
1524,0.6021064
1525,0.6021472
1526,0.6022288
1527,0.6020655
1528,0.6020655
1529,0.6020247
1530,0.6027597
1531,0.602923
1532,0.6029638
1533,0.6028005
1534,0.602923
1535,0.6028822
1536,0.6027597
1537,0.6027188
1538,0.6029638
1539,0.6028822
1540,0.6022697
1541,0.6020656
1542,0.6021064
1543,0.6021064
1544,0.6022289
1545,0.6021472
1546,0.6023106
1547,0.6022289
1548,0.6020656
1549,0.6020248
1550,0.6027597
1551,0.6028005
1552,0.602923
1553,0.6027188
1554,0.6026372
1555,0.602678
1556,0.6025963
1557,0.602678
1558,0.6026372
1559,0.6028822
1560,0.6017389
1561,0.6017389
1562,0.6017389
1563,0.6019431
1564,0.6017797
1565,0.6019022
1566,0.6019839
1567,0.6018206
1568,0.6018206
1569,0.6017389
1570,0.6028005
1571,0.6028005
1572,0.6027188
1573,0.6027597
1574,0.6025963
1575,0.6025556
1576,0.6024738
1577,0.6028005
1578,0.6027188
1579,0.6025556
1580,0.6021064
1581,0.6020247
1582,0.6020656
1583,0.6020656
1584,0.6019839
1585,0.6018614
1586,0.6018614
1587,0.6019431
1588,0.6018614
1589,0.6019022
1590,0.6016164
1591,0.6015348
1592,0.6015756
1593,0.6015348
1594,0.6013715
1595,0.6013715
1596,0.6015348
1597,0.6015348
1598,0.6013715
1599,0.6013307
1600,0.6022289
1601,0.6023106
1602,0.6022289
1603,0.6021064
1604,0.6022289
1605,0.6023514
1606,0.6022697
1607,0.6023106
1608,0.6022289
1609,0.6022697
1610,0.6012081
1611,0.6011265
1612,0.6011673
1613,0.6012081
1614,0.6012489
1615,0.6012897
1616,0.6011673
1617,0.6012897
1618,0.6012081
1619,0.6012489
1620,0.6011673
1621,0.6012898
1622,0.6012489
1623,0.6012489
1624,0.6011265
1625,0.6010448
1626,0.6012489
1627,0.6012081
1628,0.6011265
1629,0.6013306
1630,0.6021064
1631,0.6019839
1632,0.6019839
1633,0.6021064
1634,0.6019839
1635,0.6019839
1636,0.6021472
1637,0.6020248
1638,0.6019839
1639,0.6020248
1640,0.6021064
1641,0.6021064
1642,0.6019431
1643,0.6018206
1644,0.6020656
1645,0.6020656
1646,0.6019431
1647,0.6018206
1648,0.6018206
1649,0.6016981
1650,0.6016981
1651,0.6017798
1652,0.6013306
1653,0.6000649
1654,0.6016981
1655,0.6020248
1656,0.6018614
1657,0.6018614
1658,0.6018206
1659,0.6018206
1660,0.6019431
1661,0.6020656
1662,0.6018614
1663,0.6018614
1664,0.6018206
1665,0.6019839
1666,0.6019839
1667,0.6019023
1668,0.6017798
1669,0.6019023
1670,0.6018614
1671,0.6018614
1672,0.6018206
1673,0.6018614
1674,0.6016981
1675,0.6016164
1676,0.6016573
