Time(Sec),P(W/cm2)
529,0.2136295
530,0.2135893
531,0.2135491
532,0.2136295
533,0.2135491
534,0.2135491
535,0.2136696
536,0.2135491
537,0.2135893
538,0.2135893
539,0.2135893
540,0.2135893
541,0.2135893
542,0.2135893
543,0.2135491
544,0.2136295
545,0.2136295
546,0.2135491
547,0.2135491
548,0.2135491
549,0.2136295
550,0.2136295
551,0.2135491
552,0.2135491
553,0.2135893
554,0.2135893
555,0.2136295
556,0.2135893
557,0.2135893
558,0.2135893
559,0.2135893
560,0.2134688
561,0.2135491
562,0.2135491
563,0.213509
564,0.213509
565,0.2134688
566,0.2134688
567,0.2135491
568,0.213509
569,0.213509
570,0.2134688
571,0.2134287
572,0.2134688
573,0.213509
574,0.2134688
575,0.2134287
576,0.213509
577,0.2135491
578,0.2134688
579,0.2134688
580,0.2133483
581,0.2133082
582,0.2133082
583,0.2133483
584,0.2133082
585,0.2133885
586,0.2133483
587,0.2133483
588,0.2133082
589,0.2133483
590,0.2133082
591,0.2133483
592,0.2133885
593,0.2133483
594,0.2133082
595,0.2133885
596,0.2133483
597,0.2133483
598,0.2133483
599,0.2133885
600,0.213509
601,0.213509
602,0.213509
603,0.213509
604,0.2134688
605,0.213509
606,0.213509
607,0.213509
608,0.2135491
609,0.213509
610,0.2134286
611,0.2134688
612,0.2134286
613,0.2134688
614,0.2134688
615,0.2134688
616,0.2134286
617,0.2134688
618,0.2134688
619,0.2134688
620,0.2137098
621,0.2136696
622,0.2136696
623,0.2137098
624,0.2137098
625,0.2137098
626,0.21375
627,0.2137098
628,0.2137098
629,0.2137098
630,0.2136696
631,0.2137098
632,0.2137098
633,0.2136696
634,0.2136696
635,0.2136696
636,0.2136696
637,0.2137098
638,0.2137098
639,0.2136696
640,0.2137098
641,0.2136696
642,0.2137098
643,0.2137098
644,0.2137098
645,0.2136696
646,0.21375
647,0.2137098
648,0.2136696
649,0.21375
650,0.2134286
651,0.2133483
652,0.2133885
653,0.2134286
654,0.2134286
655,0.2133885
656,0.2134286
657,0.2134286
658,0.2134286
659,0.2134286
660,0.2136295
661,0.2136696
662,0.2137098
663,0.2136295
664,0.2136696
665,0.2136696
666,0.2136295
667,0.2136696
668,0.2136696
669,0.2137098
670,0.2137098
671,0.2136295
672,0.2136696
673,0.2136295
674,0.2136295
675,0.2136696
676,0.2136696
677,0.2137098
678,0.2136696
679,0.2136295
680,0.2137098
681,0.2136696
682,0.21375
683,0.2137098
684,0.2137098
685,0.21375
686,0.2137098
687,0.2137098
688,0.2137901
689,0.21375
690,0.2135893
691,0.2136295
692,0.2136696
693,0.2135893
694,0.2136295
695,0.2136295
696,0.2135893
697,0.2136696
698,0.2136295
699,0.2136295
700,0.213509
701,0.2135491
702,0.213509
703,0.2135491
704,0.2135893
705,0.2135491
706,0.2135491
707,0.2135491
708,0.2135893
709,0.2135893
710,0.2139106
711,0.2139106
712,0.2139508
713,0.2138705
714,0.2139106
715,0.2139508
716,0.2139106
717,0.2139106
718,0.2139508
719,0.2139106
720,0.2139106
721,0.2139508
722,0.2139106
723,0.2138705
724,0.2139508
725,0.2139106
726,0.2139106
727,0.2139106
728,0.2139106
729,0.2139508
730,0.2138705
731,0.2139106
732,0.2139508
733,0.2138705
734,0.2139508
735,0.2138705
736,0.2139106
737,0.2138705
738,0.2139106
739,0.2139106
740,0.21375
741,0.2137901
742,0.21375
743,0.21375
744,0.2137901
745,0.2138303
746,0.2137901
747,0.2137901
748,0.2137901
749,0.2137901
750,0.2139508
751,0.2140311
752,0.213991
753,0.2139508
754,0.213991
755,0.213991
756,0.2139508
757,0.2140311
758,0.2140311
759,0.2139508
760,0.2140311
761,0.2140311
762,0.2140311
763,0.213991
764,0.2139508
765,0.2139508
766,0.213991
767,0.213991
768,0.213991
769,0.213991
770,0.21375
771,0.2137901
772,0.2137901
773,0.2137901
774,0.2138303
775,0.2138303
776,0.21375
777,0.2137901
778,0.2137901
779,0.2137098
780,0.213991
781,0.213991
782,0.213991
783,0.213991
784,0.2140311
785,0.2139508
786,0.2139508
787,0.2139508
788,0.2139508
789,0.2139508
790,0.2138705
791,0.2139106
792,0.2139508
793,0.2139508
794,0.2139106
795,0.2139508
796,0.2139106
797,0.2139508
798,0.2139508
799,0.2139106
800,0.2136696
801,0.2136295
802,0.2137098
803,0.2137098
804,0.2136696
805,0.2137098
806,0.2137098
807,0.2136696
808,0.21375
809,0.2136696
810,0.2139508
811,0.2139508
812,0.2139508
813,0.213991
814,0.213991
815,0.2139508
816,0.2139106
817,0.2139508
818,0.2139508
819,0.2139508
820,0.2138705
821,0.2138303
822,0.2138303
823,0.2138303
824,0.2138303
825,0.2138303
826,0.2138303
827,0.2138705
828,0.2137901
829,0.2138303
830,0.2136295
831,0.2136696
832,0.2136696
833,0.2136696
834,0.21375
835,0.2136696
836,0.2137098
837,0.2136696
838,0.2136696
839,0.2137098
840,0.2137098
841,0.2137098
842,0.2136696
843,0.2136696
844,0.21375
845,0.2137098
846,0.2137098
847,0.2136295
848,0.21375
849,0.2136696
850,0.213991
851,0.213991
852,0.213991
853,0.213991
854,0.2139508
855,0.213991
856,0.2140311
857,0.213991
858,0.2140311
859,0.2139508
860,0.213991
861,0.2140311
862,0.2140713
863,0.213991
864,0.2140311
865,0.213991
866,0.2140311
867,0.2140713
868,0.213991
869,0.2140713
870,0.2139508
871,0.2139106
872,0.2139508
873,0.2139508
874,0.2139508
875,0.2139106
876,0.2139106
877,0.2139508
878,0.2139106
879,0.2139508
880,0.21375
881,0.2137901
882,0.21375
883,0.2137901
884,0.2137901
885,0.2138303
886,0.2137901
887,0.2138303
888,0.21375
889,0.2137901
890,0.2141115
891,0.2140713
892,0.2141115
893,0.2141115
894,0.2141516
895,0.2141115
896,0.2140713
897,0.2140713
898,0.2141115
899,0.2141516
900,0.2137901
901,0.2138303
902,0.21375
903,0.2137901
904,0.2138303
905,0.2135893
906,0.2131876
907,0.2127458
908,0.2121835
909,0.2117417
910,0.2115007
911,0.2110187
912,0.2104162
913,0.2098539
914,0.2091711
915,0.2086087
916,0.2080063
917,0.2071628
918,0.2066808
919,0.2058775
920,0.2050742
921,0.204311
922,0.2032667
923,0.2022224
924,0.2012986
925,0.2005354
926,0.1998526
927,0.1992903
928,0.1986878
929,0.1980451
930,0.1973623
931,0.1967197
932,0.1960368
933,0.1953942
934,0.1948319
935,0.1941089
936,0.1933859
937,0.1927031
938,0.1920604
939,0.1912973
940,0.190494
941,0.189771
942,0.1889275
943,0.188084
944,0.187361
945,0.1864774
946,0.1857142
947,0.1849109
948,0.1839871
949,0.1832239
950,0.1822198
951,0.1814566
952,0.1806533
953,0.17985
954,0.1789664
955,0.1781229
956,0.1773196
957,0.1765163
958,0.1756728
959,0.174749
960,0.1739456
961,0.1729817
962,0.172098
963,0.1710939
964,0.1700897
965,0.1691659
966,0.1681216
967,0.1671978
968,0.166274
969,0.1651895
970,0.164346
971,0.1632615
972,0.1622976
973,0.1611327
974,0.1600884
975,0.1590039
976,0.1578391
977,0.1567948
978,0.1555898
979,0.1545455
980,0.1534209
981,0.1522963
982,0.1511716
983,0.1501675
984,0.149083
985,0.1479583
986,0.1469944
987,0.1459902
988,0.1450262
989,0.1441828
990,0.1432188
991,0.1423351
992,0.1414113
993,0.140608
994,0.139644
995,0.1387202
996,0.1378767
997,0.1368726
998,0.1358283
999,0.1348643
1000,0.1338602
1001,0.1328158
1002,0.1318117
1003,0.130928
1004,0.1299641
1005,0.1288796
1006,0.1279558
1007,0.1269115
1008,0.125827
1009,0.1247827
1010,0.1236982
1011,0.1226137
1012,0.1212481
1013,0.1198423
1014,0.1186775
1015,0.1173118
1016,0.1161069
1017,0.1146207
1018,0.1130542
1019,0.1114476
1020,0.1097905
1021,0.108115
1022,0.1067281
1023,0.105205
1024,0.1035215
1025,0.10183
1026,0.09974163
1027,0.09782566
1028,0.09621832
1029,0.09449073
1030,0.09298762
1031,0.09121193
1032,0.08925987
1033,0.08752427
1034,0.08564036
1035,0.08410917
1036,0.08250585
1037,0.08087045
1038,0.07926712
1039,0.07739924
1040,0.07534698
1041,0.07368353
1042,0.07220445
1043,0.07086167
1044,0.06931846
1045,0.06789951
1046,0.06618395
1047,0.06450446
1048,0.06314965
1049,0.06179884
1050,0.06035985
1051,0.05903711
1052,0.05751394
1053,0.05608698
1054,0.05466402
1055,0.05347756
1056,0.05217485
1057,0.05096033
1058,0.04957746
1059,0.04843108
1060,0.04735685
1061,0.04639485
1062,0.0456012
1063,0.0447795
1064,0.04394978
1065,0.04322427
1066,0.04248273
1067,0.04177325
1068,0.04115597
1069,0.04046253
1070,0.03983723
1071,0.03916784
1072,0.03854655
1073,0.03792125
1074,0.03735207
1075,0.03675483
1076,0.03621772
1077,0.03561246
1078,0.03507534
1079,0.03448612
1080,0.03391694
1081,0.03339986
1082,0.03283469
1083,0.03226551
1084,0.03177649
1085,0.03123136
1086,0.03071028
1087,0.03022928
1088,0.02972824
1089,0.02928331
1090,0.02881033
1091,0.02834536
1092,0.02791247
1093,0.02745953
1094,0.02704667
1095,0.02660174
1096,0.02616885
1097,0.02579607
1098,0.02540326
1099,0.02505052
1100,0.02464168
1101,0.02426489
1102,0.02394422
1103,0.02357947
1104,0.02324277
1105,0.02293814
1106,0.02261346
1107,0.02232887
1108,0.02203626
1109,0.02175969
1110,0.0214751
1111,0.02119051
1112,0.02092195
1113,0.02068947
1114,0.02043694
1115,0.02021649
1116,0.01999202
1117,0.01975954
1118,0.01957115
1119,0.01936271
1120,0.01917432
1121,0.01901399
1122,0.01883762
1123,0.01868931
1124,0.018537
1125,0.01840071
1126,0.01828046
1127,0.01816422
1128,0.01806401
1129,0.01796782
1130,0.01787963
1131,0.01779145
1132,0.01771529
1133,0.01763112
1134,0.01755897
1135,0.01748281
1136,0.01741467
1137,0.01734252
1138,0.01727838
1139,0.01719822
1140,0.01716615
1141,0.01710602
1142,0.01704189
1143,0.01697776
1144,0.01692164
1145,0.01685751
1146,0.01680139
1147,0.01674929
1148,0.01668916
1149,0.01663304
1150,0.01654887
1151,0.01649676
1152,0.01644866
1153,0.01639655
1154,0.01634043
1155,0.01629634
1156,0.01624824
1157,0.01575923
1158,0.01614804
1159,0.01609994
1160,0.01605584
1161,0.01600774
1162,0.01577927
1163,0.01591956
1164,0.01587547
1165,0.01583539
1166,0.01578729
1167,0.0157472
1168,0.01570311
1169,0.01566704
1170,0.01561894
1171,0.01558286
1172,0.01554278
1173,0.01550269
1174,0.01546261
1175,0.01542654
1176,0.01539046
1177,0.01535439
1178,0.0153143
1179,0.01528625
1180,0.0152662
1181,0.01523414
1182,0.01519806
1183,0.01516199
1184,0.01512591
1185,0.01509785
1186,0.01506579
1187,0.0150257
1188,0.01499765
1189,0.01496558
1190,0.01493752
1191,0.01490545
1192,0.01487339
1193,0.01484132
1194,0.01481326
1195,0.01478521
1196,0.01474913
1197,0.01471706
1198,0.01469301
1199,0.01466496
1200,0.01462888
1201,0.01460082
1202,0.01457276
1203,0.0145407
1204,0.01451665
1205,0.01448859
1206,0.01446454
1207,0.01450061
1208,0.01736657
1209,0.02115844
1210,0.02666187
1211,0.04100767
1212,0.0657751
1213,0.09440255
1214,0.130237
1215,0.149806
1216,0.1559915
1217,0.1618156
1218,0.1662338
1219,0.1697684
1220,0.1728612
1221,0.1751908
1222,0.1769982
1223,0.1788057
1224,0.180091
1225,0.181537
1226,0.1826616
1227,0.1837461
1228,0.1847904
1229,0.1856339
1230,0.1864774
1231,0.1873209
1232,0.1880438
1233,0.1888472
1234,0.1894095
1235,0.1900923
1236,0.1906546
1237,0.1911768
1238,0.1918194
1239,0.1923817
1240,0.1927432
1241,0.1931851
1242,0.1937072
1243,0.1940687
1244,0.1944704
1245,0.1949122
1246,0.1952335
1247,0.1956352
1248,0.1959565
1249,0.1962778
1250,0.196318
1251,0.1965992
1252,0.1968401
1253,0.1971615
1254,0.1974427
1255,0.1976836
1256,0.1979648
1257,0.1981656
1258,0.1984066
1259,0.1986476
1260,0.1991698
1261,0.1993706
1262,0.1995714
1263,0.1997321
1264,0.1999329
1265,0.2000936
1266,0.2002944
1267,0.2004551
1268,0.2006157
1269,0.2007764
1270,0.2008969
1271,0.2010174
1272,0.2011781
1273,0.2012986
1274,0.2014592
1275,0.2016199
1276,0.2017002
1277,0.2018207
1278,0.2019412
1279,0.2020215
1280,0.2022224
1281,0.2023429
1282,0.2024232
1283,0.2025035
1284,0.202624
1285,0.2027445
1286,0.2027847
1287,0.2029052
1288,0.2029855
1289,0.203106
1290,0.2030659
1291,0.2032265
1292,0.2033068
1293,0.2033872
1294,0.2034274
1295,0.2035077
1296,0.2035479
1297,0.2036282
1298,0.2037487
1299,0.2037888
1300,0.203829
1301,0.2039093
1302,0.2039897
1303,0.2040299
1304,0.2041102
1305,0.2041503
1306,0.2042307
1307,0.2042307
1308,0.2043512
1309,0.2043913
1310,0.2044717
1311,0.2045118
1312,0.204552
1313,0.2046323
1314,0.2046323
1315,0.2047127
1316,0.2047528
1317,0.2048332
1318,0.2048733
1319,0.2049135
1320,0.2045922
1321,0.2046725
1322,0.2047127
1323,0.2047127
1324,0.2047528
1325,0.204793
1326,0.2048733
1327,0.2048733
1328,0.2049135
1329,0.2049938
1330,0.205034
1331,0.205034
1332,0.2051143
1333,0.2051545
1334,0.2051946
1335,0.2047528
1336,0.2048331
1337,0.2053151
1338,0.2053553
1339,0.2053955
1340,0.2057971
1341,0.2057971
1342,0.2058373
1343,0.2058373
1344,0.2058775
1345,0.2059176
1346,0.2059176
1347,0.205998
1348,0.205998
1349,0.2060381
1350,0.2060381
1351,0.2060783
1352,0.2060381
1353,0.2061586
1354,0.205998
1355,0.2061988
1356,0.2061988
1357,0.2062791
1358,0.206239
1359,0.2062791
1360,0.2062791
1361,0.2063595
1362,0.2063595
1363,0.2063996
1364,0.2064398
1365,0.2064398
1366,0.20648
1367,0.20648
1368,0.20648
1369,0.2065603
1370,0.2063996
1371,0.2064398
1372,0.20648
1373,0.2065201
1374,0.20648
1375,0.2065201
1376,0.2065603
1377,0.2065603
1378,0.2066005
1379,0.2066406
1380,0.2066406
1381,0.2067209
1382,0.2067611
1383,0.2067209
1384,0.2067611
1385,0.2068013
1386,0.2068013
1387,0.2068415
1388,0.2068415
1389,0.2068415
1390,0.2066406
1391,0.2066406
1392,0.2067209
1393,0.2067209
1394,0.2067209
1395,0.2067611
1396,0.2068013
1397,0.2068013
1398,0.2068415
1399,0.2068816
1400,0.2071628
1401,0.2071628
1402,0.2072029
1403,0.2072431
1404,0.2072029
1405,0.2072431
1406,0.2072833
1407,0.2072833
1408,0.2072833
1409,0.2072833
1410,0.2072431
1411,0.2072431
1412,0.2072431
1413,0.2072833
1414,0.2072833
1415,0.2073234
1416,0.2072833
1417,0.2073636
1418,0.2073234
1419,0.2073636
1420,0.2075243
1421,0.2075243
1422,0.2075243
1423,0.2075644
1424,0.2075644
1425,0.2076448
1426,0.2076046
1427,0.2076046
1428,0.2076849
1429,0.2076448
1430,0.2076849
1431,0.2077251
1432,0.2077251
1433,0.2077251
1434,0.2078054
1435,0.2077653
1436,0.2077653
1437,0.2078054
1438,0.2078456
1439,0.2078456
1440,0.2078054
1441,0.2074038
1442,0.2077653
1443,0.2078858
1444,0.2079661
1445,0.2079259
1446,0.2079661
1447,0.2080063
1448,0.2080464
1449,0.2080464
1450,0.2080464
1451,0.2081267
1452,0.2076448
1453,0.2075644
1454,0.2082071
1455,0.2081669
1456,0.2081669
1457,0.2082071
1458,0.2082472
1459,0.2082472
1460,0.2082071
1461,0.2082473
1462,0.2082473
1463,0.2082473
1464,0.2082874
1465,0.2082874
1466,0.2083276
1467,0.2083276
1468,0.2082874
1469,0.2083276
1470,0.2083678
1471,0.2084079
1472,0.2083678
1473,0.2083678
1474,0.2084079
1475,0.2084079
1476,0.2084481
1477,0.2084079
1478,0.2084481
1479,0.2084882
1480,0.2084481
1481,0.2085284
1482,0.2085284
1483,0.2084882
1484,0.2084882
1485,0.2085284
1486,0.2085686
1487,0.2085686
1488,0.2085686
1489,0.2086087
1490,0.2086489
1491,0.2086489
1492,0.2086489
1493,0.2086489
1494,0.2086891
1495,0.2086891
1496,0.2087292
1497,0.2087292
1498,0.2087292
1499,0.2087292
1500,0.2085284
1501,0.2084882
1502,0.2085686
1503,0.2085686
1504,0.2085686
1505,0.2085686
1506,0.2086087
1507,0.2086087
1508,0.2085686
1509,0.2086489
1510,0.2086891
1511,0.2087694
1512,0.2087292
1513,0.2087694
1514,0.2087694
1515,0.2087694
1516,0.2087694
1517,0.2087694
1518,0.2088497
1519,0.2088096
1520,0.2089301
1521,0.2089702
1522,0.2089702
1523,0.2089301
1524,0.2089702
1525,0.2089702
1526,0.2090506
1527,0.2090506
1528,0.2090506
1529,0.2090907
1530,0.2090505
1531,0.2091309
1532,0.2090907
1533,0.2091309
1534,0.2092112
1535,0.2091711
1536,0.2091309
1537,0.2091711
1538,0.2091711
1539,0.2092112
1540,0.2091711
1541,0.2092112
1542,0.2092112
1543,0.2091711
1544,0.2092112
1545,0.2092514
1546,0.2092112
1547,0.2092514
1548,0.2092916
1549,0.2092514
1550,0.2089301
1551,0.2089301
1552,0.2089702
1553,0.2089301
1554,0.2090104
1555,0.2090104
1556,0.2089702
1557,0.2090104
1558,0.2090104
1559,0.2090104
1560,0.2094522
1561,0.2093719
1562,0.2094522
1563,0.2094522
1564,0.2094522
1565,0.2094522
1566,0.2094924
1567,0.2094522
1568,0.2094924
1569,0.2094924
1570,0.2092915
1571,0.2092514
1572,0.2092915
1573,0.2093317
1574,0.2092915
1575,0.2092915
1576,0.2092915
1577,0.2093317
1578,0.2093719
1579,0.2093317
1580,0.2094522
1581,0.2094121
1582,0.2094924
1583,0.2094522
1584,0.2095326
1585,0.2094924
1586,0.2094924
1587,0.2095326
1588,0.2095326
1589,0.2095727
1590,0.2094522
1591,0.2094924
1592,0.2095326
1593,0.2094924
1594,0.2094924
1595,0.2095326
1596,0.2094924
1597,0.2090506
1598,0.2090104
1599,0.2095326
1600,0.2097334
1601,0.2098137
1602,0.2098137
1603,0.2098137
1604,0.2098539
1605,0.2098539
1606,0.2098137
1607,0.2098539
1608,0.2098137
1609,0.2098539
1610,0.2098539
1611,0.2099744
1612,0.2099342
1613,0.2099342
1614,0.2099342
1615,0.2099342
1616,0.2099744
1617,0.2099744
1618,0.2099342
1619,0.2100145
1620,0.2096932
1621,0.2096932
1622,0.2096531
1623,0.2097334
1624,0.2097334
1625,0.2096932
1626,0.2097334
1627,0.2097334
1628,0.2097334
1629,0.2097334
1630,0.2100547
1631,0.2100547
1632,0.2100547
1633,0.2100547
1634,0.2100949
1635,0.2100547
1636,0.2100949
1637,0.2100949
1638,0.2101752
1639,0.2101752
1640,0.210135
1641,0.2101752
1642,0.2101752
1643,0.2102555
1644,0.2102154
1645,0.2102154
1646,0.2102154
1647,0.2102154
1648,0.2102555
1649,0.2102154
1650,0.2101752
1651,0.2102154
1652,0.2102555
1653,0.2102957
1654,0.2102957
1655,0.2102555
1656,0.2102957
1657,0.2103359
1658,0.2102957
1659,0.2102957
1660,0.2100145
1661,0.2100547
1662,0.2100547
1663,0.2100145
1664,0.2100949
1665,0.2100949
1666,0.2100547
1667,0.2100547
1668,0.2100949
1669,0.210135
1670,0.2101752
1671,0.2102154
1672,0.2102555
1673,0.2102957
1674,0.2102957
1675,0.2102957
1676,0.2102957
1677,0.2102555
1678,0.2102957
1679,0.2103359
1680,0.2104965
